"","sim","N_actual","N_mean","n_captured","tau","pa_detects_total","N_lower_95","N_upper_95","N_sd","N_naive_se","seed"
"11425",229,50,49.0871777777778,49,0.5,69,49,50,0.31301755569396,0.00147557890841091,3704419
"11426",229,50,45.6994222222222,45,0.5,74,45,48,0.905185117198247,0.00426708356400013,6812129
"11427",229,50,50.8635333333333,50,0.5,62,50,53,1.02964954532206,0.00485381450495247,3512837
"11428",229,50,50.5656,50,0.5,62,50,53,0.842839897530207,0.0039731853799879,1654760
"11429",229,50,50.2926222222222,50,0.5,73,50,52,0.585967271278312,0.00276227620716181,1162607
"11430",229,50,49.1312888888889,49,0.5,60,49,50,0.379253333026738,0.00178781735713871,8708066
"11431",229,50,46.3543111111111,45,0.5,66,45,50,1.30355550452,0.00614501957932763,2852767
"11432",229,50,50.0170888888889,50,0.5,61,50,50,0.13181434919926,0.000621378801176588,4764614
"11433",229,50,49.1974,49,0.5,65,49,50,0.475808602832566,0.00224298326406536,1189112
"11434",229,50,49.3756666666667,48,0.5,63,48,53,1.31941144999137,0.0062197652230938,3813127
"11435",229,50,48.2179333333333,47,0.5,55,47,51,1.2266415980193,0.00578244394696632,3127752
"11436",229,50,50.2691333333333,50,0.5,61,50,52,0.564817477278823,0.00266257512211023,1316366
"11437",229,50,50.1081111111111,50,0.5,65,50,51,0.349258307013574,0.00164641944850021,1460627
"11438",229,50,48.0371333333333,47,0.5,71,47,51,1.13249216566832,0.00533861926656471,7035032
"11439",229,50,50.1467333333333,50,0.5,70,50,51,0.405306031782827,0.00191063095686298,8166216
"11440",229,50,49.0149777777778,49,0.5,76,49,49,0.125955974908819,0.000593762159926589,4191636
"11441",229,50,49.5807555555556,49,0.5,66,49,52,0.848282629716338,0.00399884266556787,4144644
"11442",229,50,50.1254222222222,50,0.5,72,50,51,0.374173369902495,0.00176387018131651,7464066
"11443",229,50,50.2082,50,0.5,76,50,52,0.492941673166605,0.00232374933217033,8358679
"11444",229,50,50.2856444444444,50,0.5,63,50,52,0.572841930087524,0.00270040275541919,7985778
"11445",229,50,50.1505777777778,50,0.5,57,50,51,0.41090290334481,0.00193701486242904,5438150
"11446",229,50,49.0601555555556,49,0.5,58,49,50,0.251317509298567,0.00118472210037287,8812075
"11447",229,50,48.1497111111111,48,0.5,62,48,49,0.416881812052014,0.00196519970836876,3776215
"11448",229,50,50.3104666666667,50,0.5,64,50,52,0.621429469933567,0.00292944661479458,6892609
"11449",229,50,48.3287333333333,48,0.5,56,48,50,0.622511674514086,0.00293454817611135,4520641
"11450",229,50,49.1367111111111,49,0.5,57,49,50,0.388361345741575,0.00183075294083067,1184064
"11451",230,50,50.0658222222222,50,0.5,66,50,51,0.267295343293116,0.00126004233214766,4216425
"11452",230,50,49.4968,49,0.5,59,49,51,0.782476857592218,0.00368863128083332,7357836
"11453",230,50,50.0512888888889,50,0.5,65,50,51,0.238405913509061,0.00112385625411487,4052946
"11454",230,50,50.0403777777778,50,0.5,64,50,51,0.216316659381817,0.00101972651155002,2569127
"11455",230,50,49.4748,49,0.5,56,49,51,0.772327214611447,0.00364078540497782,2757013
"11456",230,50,50.0344888888889,50,0.5,65,50,51,0.192556503825738,0.000907720064111684,7646920
"11457",230,50,50.058,50,0.5,71,50,51,0.251337894332494,0.00118481819634436,944804
"11458",230,50,50.0911333333333,50,0.5,73,50,51,0.326441036491374,0.00153885780373744,2104526
"11459",230,50,50.7260444444444,50,0.5,69,50,53,0.946638168995174,0.0044624951241767,9551790
"11460",230,50,50.0265555555556,50,0.5,58,50,51,0.16887172178047,0.000796068930810791,2525196
"11461",230,50,49.5103111111111,49,0.5,54,49,52,0.783919357729039,0.00369543129169071,4672153
"11462",230,50,50.8586666666667,50,0.5,56,50,53,1.03550516143292,0.00488141814401923,2093130
"11463",230,50,50.0678666666667,50,0.5,68,50,51,0.285999883291866,0.00134821637929493,664391
"11464",230,50,50.0393111111111,50,0.5,64,50,51,0.204368969764669,0.000963404562564706,9293179
"11465",230,50,50.0192444444444,50,0.5,73,50,50,0.144326415632941,0.000680361247989339,7527233
"11466",230,50,49.0230888888889,49,0.5,62,49,49,0.171725888440154,0.000809523601475448,3613881
"11467",230,50,50.1942222222222,50,0.5,74,50,52,0.483890068492976,0.00228107965853471,8362919
"11468",230,50,50.1776666666667,50,0.5,69,50,51,0.465111010124387,0.00219255432842319,7900255
"11469",230,50,50.1180666666667,50,0.5,56,50,51,0.377472715295079,0.00177942344465366,7179217
"11470",230,50,50.2155555555556,50,0.5,57,50,52,0.49137793925496,0.00231637781981769,4261365
"11471",230,50,50.1114,50,0.5,55,50,51,0.365473372514971,0.00172285800032302,7858126
"11472",230,50,50.3408888888889,50,0.5,62,50,52,0.643724903738583,0.0030345482976814,3011345
"11473",230,50,50.0304222222222,50,0.5,59,50,51,0.186987043040839,0.000881465374187986,8164558
"11474",230,50,50.1844444444444,50,0.5,66,50,52,0.484225511867662,0.00228266095376767,9623749
"11475",230,50,50.7842444444444,50,0.5,71,50,53,0.967759909049446,0.00456206396166227,6406362
"11476",230,50,50.4895777777778,50,0.5,55,50,52,0.763961831732132,0.00360135061190324,3510832
"11477",230,50,50.0108222222222,50,0.5,65,50,50,0.107470009003092,0.000506618480935106,810757
"11478",230,50,50.1563333333333,50,0.5,67,50,51,0.423513724397182,0.00199646284297879,2960169
"11479",230,50,50.5356888888889,50,0.5,56,50,53,0.812066542108099,0.00382811839132899,3631605
"11480",230,50,49.2969555555556,49,0.5,59,49,51,0.585664407392895,0.00276084849311411,567657
"11481",230,50,50.0373333333333,50,0.5,72,50,51,0.20326891429016,0.000958218851326661,7021958
"11482",230,50,49.5566888888889,49,0.5,68,49,52,0.820271763776574,0.0038667981772151,1779081
"11483",230,50,50.5554888888889,50,0.5,70,50,53,0.839340332730129,0.00395668827331232,4627297
"11484",230,50,50.0226444444444,50,0.5,68,50,50,0.153474490499261,0.000723485686474518,8793622
"11485",230,50,50.2371111111111,50,0.5,73,50,52,0.531294158278257,0.00250454468082236,152575
"11486",230,50,50.1114888888889,50,0.5,77,50,51,0.347747711005006,0.00163929843062493,5330454
"11487",230,50,48.8639111111111,48,0.5,65,48,51,1.02306335529975,0.00482276690743945,2102471
"11488",230,50,49.2806444444444,49,0.5,74,49,51,0.573818991578862,0.00270500866746027,5479824
"11489",230,50,50.0570444444444,50,0.5,65,50,51,0.246604844733006,0.0011625063865611,329703
"11490",230,50,50.3840444444444,50,0.5,57,50,52,0.688564013509465,0.00324592188822379,184214
"11491",230,50,50.1528,50,0.5,68,50,51,0.412620822869387,0.00194511321273145,7143336
"11492",230,50,50.2443777777778,50,0.5,68,50,52,0.535077645162397,0.00252238020903773,9647161
"11493",230,50,50.0375111111111,50,0.5,63,50,51,0.198142513521069,0.000934052766347299,2404801
"11494",230,50,50.0045555555556,50,0.5,66,50,50,0.0699318718591829,0.000329662005417979,3150988
"11495",230,50,50.1129555555556,50,0.5,63,50,51,0.373303161470122,0.001759767979426,9569014
"11496",230,50,50.1651555555556,50,0.5,57,50,51,0.433660183714444,0.00204429371090058,2098309
"11497",230,50,50.0075555555556,50,0.5,63,50,50,0.0891240152448267,0.000420134636974601,9666320
"11498",230,50,50.0479333333333,50,0.5,71,50,51,0.233221982597085,0.00109941896944113,7763969
"11499",230,50,50.128,50,0.5,58,50,51,0.387610062980279,0.00182721135993,7445699
"11500",230,50,50.1619777777778,50,0.5,65,50,51,0.444835596509435,0.00209697511203323,6355939
"11501",231,50,50.3824888888889,50,0.5,64,50,52,0.691617742519445,0.00326031730482954,244477
"11502",231,50,50.0799333333333,50,0.5,61,50,51,0.297604075845221,0.00140291906759274,20586
"11503",231,50,50.1060444444444,50,0.5,56,50,51,0.365029349125575,0.00172076485399204,9305137
"11504",231,50,50.0486444444444,50,0.5,67,50,51,0.231256028892558,0.00109015137480133,7041748
"11505",231,50,48.0614888888889,48,0.5,62,48,49,0.262929199435402,0.00123946013261815,3227143
"11506",231,50,50.0462666666667,50,0.5,60,50,51,0.238780690463406,0.00112562296962054,4051227
"11507",231,50,50.0003777777778,50,0.5,58,50,50,0.0194330505532494,9.16082788356242e-05,9891279
"11508",231,50,50.0644888888889,50,0.5,69,50,51,0.276603597389418,0.00130392186276434,9062512
"11509",231,50,50.0170666666667,50,0.5,61,50,50,0.133409194919931,0.000628896976003475,6270015
"11510",231,50,50.0262444444444,50,0.5,68,50,50,0.172177876778146,0.00081165429493419,8922177
"11511",231,50,49.2162,49,0.5,58,49,51,0.502125312598128,0.00236704142362367,9018414
"11512",231,50,50.0052888888889,50,0.5,66,50,50,0.0787044314482954,0.000371016247910143,1032287
"11513",231,50,50.0476,50,0.5,70,50,51,0.231904893335348,0.00109321015111845,2553073
"11514",231,50,50.0295555555556,50,0.5,66,50,51,0.182618269777489,0.000860870779521445,2551595
"11515",231,50,50.0012888888889,50,0.5,69,50,50,0.0358783536413762,0.000169132181050841,3056312
"11516",231,50,50.1618888888889,50,0.5,77,50,51,0.435375419001934,0.00205237940758801,3922351
"11517",231,50,49.0367777777778,49,0.5,63,49,50,0.199564670878926,0.000940756880425003,7396959
"11518",231,50,50.048,50,0.5,68,50,51,0.231534667829075,0.00109146489134476,7562834
"11519",231,50,49.2768,49,0.5,61,49,51,0.58610811901194,0.00276294016974557,931358
"11520",231,50,50.0974222222222,50,0.5,61,50,51,0.33008449872904,0.00155603324943911,9674676
"11521",231,50,50.0252888888889,50,0.5,70,50,50,0.167812686948696,0.000791076592737054,6738749
"11522",231,50,50.0043333333333,50,0.5,70,50,50,0.0666932360368031,0.000314394929739323,4248057
"11523",231,50,50.0280222222222,50,0.5,68,50,51,0.177244049781397,0.000835536463502611,1111056
"11524",231,50,50.1803111111111,50,0.5,63,50,51,0.46306155267466,0.00218289309335349,2551270
"11525",231,50,50.0485111111111,50,0.5,48,50,51,0.232529774176715,0.00109615586765421,2986603
"11526",231,50,50.1076444444444,50,0.5,67,50,51,0.361622918467605,0.00170470678587276,2319609
"11527",231,50,50.0200222222222,50,0.5,53,50,50,0.14779729525553,0.000696723131441437,8710565
"11528",231,50,50.2232,50,0.5,68,50,52,0.512476380638187,0.00241583682631467,6054276
"11529",231,50,50.1720888888889,50,0.5,65,50,51,0.467417541714347,0.00220342742261174,3452870
"11530",231,50,50.0111777777778,50,0.5,67,50,50,0.108462931915356,0.000511299164431485,18718
"11531",231,50,50.0238222222222,50,0.5,55,50,50,0.168818842917457,0.000795819657460001,1474532
"11532",231,50,50.0797111111111,50,0.5,65,50,51,0.307432766248717,0.00144925195848937,2283651
"11533",231,50,50.1488222222222,50,0.5,70,50,51,0.409294924911211,0.00192943477939971,5674495
"11534",231,50,50.0778,50,0.5,67,50,51,0.309936131786527,0.00146105293680654,7927262
"11535",231,50,50.6886222222222,50,0.5,59,50,53,0.912235431980889,0.00430031906661551,9222224
"11536",231,50,50.0224,50,0.5,63,50,50,0.158706296709685,0.000748148657469483,9164120
"11537",231,50,50.229,50,0.5,65,50,52,0.527329394765962,0.00248585460638673,6213403
"11538",231,50,50.0960666666667,50,0.5,58,50,51,0.335718682068236,0.00158259304440973,6108051
"11539",231,50,50.2585555555556,50,0.5,58,50,52,0.560178937910886,0.0026407088378311,8963129
"11540",231,50,50.0042222222222,50,0.5,67,50,50,0.0668667412659713,0.000315212841233431,6202204
"11541",231,50,50.3227111111111,50,0.5,73,50,52,0.643048343709118,0.00303135896311663,3930653
"11542",231,50,49.1994444444444,49,0.5,64,49,51,0.495159487079752,0.00233420420721964,34825
"11543",231,50,50.3173111111111,50,0.5,60,50,52,0.637190371971876,0.00300374421952061,3141634
"11544",231,50,50.0510222222222,50,0.5,67,50,51,0.249484589608177,0.0011760816340899,2936875
"11545",231,50,50.3035777777778,50,0.5,69,50,52,0.63480927950578,0.00299251964199122,9211445
"11546",231,50,50.0853555555556,50,0.5,67,50,51,0.326164774123993,0.00153755549044836,143962
"11547",231,50,50.1061111111111,50,0.5,56,50,51,0.358343344182542,0.00168924672443027,8421108
"11548",231,50,50.0592888888889,50,0.5,67,50,51,0.262207975023501,0.0012360602481354,485579
"11549",231,50,49.1512888888889,49,0.5,59,49,50,0.455002619573125,0.00214490291838533,3981615
"11550",231,50,50.2783777777778,50,0.5,60,50,52,0.577352095792512,0.00272166388044767,6479825
"11551",232,50,50.294,50,0.5,80,50,52,0.605653858176726,0.00285507966779039,3080391
"11552",232,50,50.3846222222222,50,0.5,69,50,52,0.691527082903148,0.00325988993129978,5783808
"11553",232,50,50.1145555555556,50,0.5,64,50,51,0.352974368034331,0.00166393712814741,7280942
"11554",232,50,50.2766,50,0.5,76,50,52,0.562306282462489,0.00265073723622016,2297735
"11555",232,50,50.0805555555556,50,0.5,70,50,51,0.301148793113109,0.00141962902504283,1536798
"11556",232,50,49.085,49,0.5,71,49,50,0.30681044211722,0.00144631829439953,1335185
"11557",232,50,47.6136666666667,47,0.5,75,47,50,0.895958800419008,0.0042235902896003,4035666
"11558",232,50,49.9382888888889,49,0.5,86,49,53,1.0764219219102,0.0050743016026704,2197629
"11559",232,50,46.8880666666667,46,0.5,88,46,49,1.04339489139911,0.00491861068775809,4969632
"11560",232,50,50.4884,50,0.5,76,50,52,0.753045843049585,0.00354989214776468,6390924
"11561",232,50,49.3895111111111,49,0.5,71,49,51,0.686652438946717,0.0032369106393167,134767
"11562",232,50,49.2732666666667,49,0.5,74,49,51,0.564524548978389,0.00266119424485931,8399994
"11563",232,50,50.179,50,0.5,68,50,51,0.452434395413232,0.00213279619359155,8467455
"11564",232,50,48.6667777777778,48,0.5,70,48,51,0.906018808338729,0.0042710136217258,2182671
"11565",232,50,50.6200222222222,50,0.5,66,50,53,0.866955228744656,0.00408686614153654,5574633
"11566",232,50,48.6764,48,0.5,72,48,51,0.885394083290759,0.00417378773544895,7232939
"11567",232,50,50.0741555555556,50,0.5,74,50,51,0.286186606328604,0.00134909660013147,6133128
"11568",232,50,50.2272222222222,50,0.5,63,50,52,0.519356920931798,0.0024482720043136,5256679
"11569",232,50,50.0807111111111,50,0.5,77,50,51,0.2960084407746,0.00139539717173451,9579791
"11570",232,50,49.3664444444444,49,0.5,69,49,51,0.664827013525056,0.00313402459719712,5793628
"11571",232,50,50.2237555555556,50,0.5,79,50,52,0.497242452848553,0.00234402340202029,1007396
"11572",232,50,50.5779777777778,50,0.5,76,50,53,0.84170573435826,0.00396783888352219,3671031
"11573",232,50,50.1260222222222,50,0.5,77,50,51,0.385874961822377,0.00181903201463135,3841225
"11574",232,50,50.1500444444444,50,0.5,81,50,51,0.408603770803088,0.00192617664768838,9570939
"11575",232,50,48.3154444444444,48,0.5,75,48,50,0.613652863885121,0.00289278734231809,8782531
"11576",232,50,49.2824888888889,49,0.5,81,49,51,0.577067957713287,0.00272032444069691,1708209
"11577",232,50,50.3807111111111,50,0.5,59,50,52,0.669296566094049,0.00315509427006648,1963928
"11578",232,50,50.1272222222222,50,0.5,87,50,51,0.378910612473591,0.00178620175695749,5626734
"11579",232,50,50.0044666666667,50,0.5,72,50,50,0.068330385146407,0.000322112524654086,1646553
"11580",232,50,49.6218222222222,49,0.5,82,49,52,0.890929157085652,0.00419988032354719,5927501
"11581",232,50,49.1167111111111,49,0.5,66,49,50,0.360097607592764,0.00169751640145264,8983406
"11582",232,50,50.0392444444444,50,0.5,77,50,51,0.20323689605685,0.000958067915927361,6080840
"11583",232,50,47.5780888888889,47,0.5,80,47,50,0.847484039491031,0.00399507807514317,4490167
"11584",232,50,50.0818,50,0.5,65,50,51,0.295897195178405,0.00139487275496486,8446540
"11585",232,50,50.4063111111111,50,0.5,75,50,52,0.710954180431578,0.00335147014730728,1478673
"11586",232,50,49.5535111111111,49,0.5,62,49,52,0.859946829790392,0.00405382823203106,4889712
"11587",232,50,50.4485777777778,50,0.5,74,50,52,0.740713734397276,0.00349175803006883,4534479
"11588",232,50,48.5720222222222,48,0.5,73,48,51,0.832576578547142,0.00392480363031852,7211607
"11589",232,50,48.2760888888889,48,0.5,84,48,50,0.576468250259727,0.00271749739264931,9745839
"11590",232,50,48.7087555555556,48,0.5,87,48,51,0.927623137028724,0.00437285740385699,7298616
"11591",232,50,49.0449333333333,49,0.5,72,49,50,0.230516229254252,0.00108666392586156,8639326
"11592",232,50,50.3567777777778,50,0.5,78,50,52,0.651926338472352,0.00307321023178611,3451761
"11593",232,50,50.1270222222222,50,0.5,78,50,51,0.374998714125599,0.00176776089129631,4460828
"11594",232,50,50.1709111111111,50,0.5,73,50,51,0.438652356917935,0.00206782704106756,9444055
"11595",232,50,50.1322666666667,50,0.5,76,50,51,0.388241034270112,0.00183018578711517,6274891
"11596",232,50,48.9278444444444,48,0.5,56,48,52,1.07979295200443,0.00509019279093184,4797808
"11597",232,50,50.3936,50,0.5,66,50,52,0.705392788593485,0.00332525349476361,8311841
"11598",232,50,50.0068222222222,50,0.5,80,50,50,0.0847103238646922,0.000399328296274883,7785168
"11599",232,50,44.8939777777778,44,0.5,76,44,47,1.03792790663918,0.00489283907444879,490908
