"","sim","N_actual","n_captured","pa_detects","tau","nsites","ntraps","N_mean","N_mean_sd","N_bias","N_sd","sd_bias","nsample_pa","nsample_cap","N_naive_se","credible_proportion","credible_width","psi0_mean","psi0_sd","p","sigma","delta"
"664",663,150,96.38,318.22,0.2,64,5,96.6982791111111,13.760381475347,-0.355344805925926,0.573462905091428,-0.958325072155969,5,7,0.00270333005966058,0,1.88,0.989617898397384,0.0109289393298594,0.75,2,2
"665",664,150,112.48,318.54,0.2,64,6,112.747652444444,11.7857560180696,-0.248348983703704,0.52335622976407,-0.955594174106296,5,7,0.00246712492694933,0,1.74,0.989490420081424,0.011008252221263,0.75,2,2
"666",665,150,78.26,399.78,0.2,81,3,78.6753573333333,13.7559442060209,-0.475497617777778,0.658829859527223,-0.952105806067543,5,7,0.00310575374213253,0,2.04,0.991431841361577,0.00890060955761073,0.75,2,2
"667",666,150,91.74,399.74,0.2,81,4,92.0968186666667,13.0174980555401,-0.386021208888889,0.607067770964359,-0.95336524972969,5,7,0.00286174491659134,0,1.92,0.991393975456199,0.0088990556787735,0.75,2,2
"668",667,150,102.14,399.24,0.2,81,5,102.467258666667,13.6237590535713,-0.316884942222222,0.57935279569681,-0.95747482075845,5,7,0.00273109527024399,0,1.9,0.99134996821869,0.00893069233393801,0.75,2,2
"669",668,150,111.16,399.66,0.2,81,6,111.419766222222,11.8405031009324,-0.257201558518518,0.512096314205692,-0.956750459854585,5,7,0.00241404517596988,0,1.68,0.991140553879714,0.00907757256138819,0.75,2,2
"670",669,150,76.7,486.68,0.2,100,3,77.1309546666667,11.7170888156587,-0.485793635555555,0.670087786450638,-0.942811068773744,5,7,0.00315882411859686,0,2.1,0.992765424630757,0.00738960101811627,0.75,2,2
"671",670,150,91.48,486.64,0.2,100,4,91.8610457777778,12.3030367432483,-0.387593028148148,0.626380810292764,-0.94908730069131,5,7,0.00295278745708759,0,2,0.992676961716898,0.00742963888672079,0.75,2,2
"672",671,150,100.24,486.62,0.2,100,5,100.579001333333,13.2274635074737,-0.329473324444445,0.587419476085777,-0.955590920681514,5,7,0.00276912196627535,0,1.9,0.992708105074498,0.00742554846217182,0.75,2,2
"673",672,150,109.46,487.12,0.2,100,6,109.765486222222,11.5412259854243,-0.268230091851852,0.55840355889761,-0.951616616847913,5,7,0.00263233962090134,0,1.84,0.992596764975328,0.00749180333089052,0.75,2,2
"674",673,150,98.3,317.78,0.25,64,3,98.6515937777778,17.1508301539828,-0.342322708148148,0.602225288941721,-0.964886522486967,5,7,0.00283891723741813,0,1.98,0.989518361729138,0.011021368988931,0.75,2,2
"675",674,150,111.38,317.8,0.25,64,4,111.675724888889,13.3350847432424,-0.255495167407407,0.547901941700234,-0.958912751418555,5,7,0.00258283452267675,0,1.72,0.989495264327004,0.0110402440524944,0.75,2,2
"676",675,150,121.1,317.94,0.25,64,5,121.318521777778,11.7949462055689,-0.191209854814815,0.466413614487207,-0.960456486502075,5,7,0.00219869486427755,0,1.44,0.989380297642824,0.0111213645841684,0.75,2,2
"677",676,150,127.6,317.76,0.25,64,6,127.809308,10.8770310465616,-0.147937946666666,0.453572112236035,-0.95830000757611,5,7,0.00213815944212804,0,1.34,0.989356077137964,0.0111010328520737,0.75,2,2
"678",677,150,100.08,397.84,0.25,81,3,100.410002222222,13.3053111676477,-0.330599985185185,0.582649124660977,-0.956209282344504,5,7,0.00274663431400122,0,1.92,0.991363372243528,0.00890478523417852,0.75,2,2
"679",678,150,110.54,397,0.25,81,4,110.841753333333,12.9544477827538,-0.261054977777778,0.551051343717495,-0.957462382576345,5,7,0.002597680946164,0,1.74,0.991238896554089,0.00901211195743051,0.75,2,2
"680",679,150,119.24,398.02,0.25,81,5,119.489578222222,13.2044767605345,-0.203402811851852,0.502665209921726,-0.961932212912511,5,7,0.00236958652401475,0,1.56,0.991280737084038,0.00897882857723076,0.75,2,2
"681",680,150,130.68,398.2,0.25,81,6,130.879936888889,11.1522497509155,-0.127467087407407,0.446242771666422,-0.959986300375869,5,7,0.00210360859933871,0,1.28,0.991201682077661,0.00901195533581407,0.75,2,2
"682",681,150,100.28,483.12,0.25,100,3,100.648629333333,14.2651499842863,-0.329009137777778,0.615742814627974,-0.956835868160781,5,7,0.00290263946460221,0,1.94,0.992775588551548,0.00737502121982114,0.75,2,2
"683",682,150,112.76,483.26,0.25,100,4,113.073416444444,13.2154634380428,-0.246177223703704,0.563861029577574,-0.957333238276426,5,7,0.00265806638440754,0,1.84,0.992678179931888,0.00741757653638865,0.75,2,2
"684",683,150,123.74,483,0.25,100,5,123.990761333333,14.0109882243776,-0.173394924444445,0.502128231376647,-0.964161826179898,5,7,0.00236705518287757,0,1.54,0.992580991349317,0.00748205463664204,0.75,2,2
"685",684,150,131.22,483.06,0.25,100,6,131.411300888889,10.1460795795575,-0.123924660740741,0.436043953487901,-0.957023404944857,5,7,0.00205553090937791,0,1.26,0.992450183447444,0.00758441376989038,0.75,2,2
"686",685,150,111.96,316.92,0.3,64,3,112.265738222222,17.139012323212,-0.251561745185185,0.556736800029144,-0.967516401206204,5,7,0.00262448244424471,0,1.74050000000002,0.989468586162753,0.0110508797686913,0.75,2,2
"687",686,150,123.76,317.44,0.3,64,4,123.970813333333,13.8931139097601,-0.173527911111111,0.457615533042424,-0.967061701500846,5,7,0.00215722031060397,0,1.32,0.989306881902995,0.0111668996592093,0.75,2,2
"688",687,150,131.68,316.82,0.3,64,5,131.851284888889,12.5172235264027,-0.120991434074074,0.405676172115063,-0.967590562614835,5,7,0.00191237581512241,0,1.24,0.989329419905364,0.0111227396335765,0.75,2,2
"689",688,150,140.44,316.88,0.3,64,6,140.560200888889,8.50778946426232,-0.0629319940740739,0.334717777164624,-0.96065749175263,5,7,0.00157787473344529,0.16,1.08,0.989166378696941,0.0112271308772701,0.75,2,2
"690",689,150,111.8,395.68,0.3,81,3,112.100309777778,15.5258834859735,-0.252664601481482,0.553332624497775,-0.96436063525804,5,7,0.00260843500689417,0,1.8,0.991329894932563,0.00894787580806429,0.75,2,2
"691",690,150,128.6,396.24,0.3,81,4,128.824140888889,11.2136422745421,-0.141172394074074,0.471046160871112,-0.957993473544228,5,7,0.00222053289735902,0,1.44,0.991216923141197,0.00901058132268949,0.75,2,2
"692",691,150,135.88,395.48,0.3,81,5,136.037025333333,11.1337790398851,-0.0930864977777778,0.388664767001451,-0.965091388502581,5,7,0.00183218328236677,0.02,1.18,0.991128756086849,0.00905928817715365,0.75,2,2
"693",692,150,139.46,395.4,0.3,81,6,139.596170666667,9.10401363922134,-0.0693588622222227,0.360246753379096,-0.960429897443573,5,7,0.00169821948143198,0.1,1.08,0.991081597504946,0.00909839083771705,0.75,2,2
"694",693,150,117.42,477.88,0.3,100,3,117.709363555556,16.7205826063323,-0.215270909629629,0.541285801967038,-0.967627575263912,5,7,0.00255164574087261,0,1.84,0.992706279344177,0.00742319133635676,0.75,2,2
"695",694,150,125.88,478.92,0.3,100,4,126.102105777778,12.3972691061959,-0.159319294814815,0.471210210155292,-0.96199080570738,5,7,0.00222130623310097,0,1.4,0.992616057977008,0.00745221849190019,0.75,2,2
"696",695,150,135.8,478.86,0.3,100,5,135.974760888889,8.13503927825962,-0.093501594074074,0.41513792101564,-0.948969155917284,5,7,0.00195697892718563,0.02,1.24,0.992518379195649,0.00754312281048626,0.75,2,2
"697",696,150,140.78,478.72,0.3,100,6,140.901517333333,7.81146451980085,-0.0606565511111113,0.338557801688689,-0.956658856885223,5,7,0.00159597678265122,0.14,1.1,0.99246386189414,0.0075559265032163,0.75,2,2
"698",697,150,130.9,316.04,0.35,64,3,131.116888,10.2466347628936,-0.125887413333333,0.462200684886565,-0.954892440729873,5,7,0.00217883492368238,0.02,1.3,0.989321203693385,0.011146178560601,0.75,2,2
"699",698,150,137.42,316.28,0.35,64,4,137.590852444444,9.48908577148131,-0.0827276503703704,0.402712960567021,-0.957560404630619,5,7,0.00189840710192434,0.02,1.2,0.989226856323826,0.0112038830471091,0.75,2,2
"700",699,150,142.38,315.92,0.35,64,5,142.483237333333,7.25868778846493,-0.0501117511111108,0.305746976779403,-0.957878478081772,5,7,0.00144130507072001,0.14,1,0.989103277656699,0.011278335513826,0.75,2,2
"701",700,150,145.16,316.14,0.35,64,6,145.238701333333,5.3831463117848,-0.0317419911111117,0.264161016265106,-0.950928137381887,5,7,0.00124526697284124,0.26,0.86,0.989131586145312,0.0112486705675143,0.75,2,2
"702",701,150,125.82,392.94,0.35,81,3,126.063707555555,15.4638668766047,-0.159575282962963,0.489813142845538,-0.968325313018145,5,7,0.0023090012988025,0,1.46,0.991319271135589,0.00893961931142749,0.75,2,2
"703",702,150,137.68,393.04,0.35,81,4,137.833852444444,9.24211621326667,-0.08110765037037,0.386450197791786,-0.958185962081168,5,7,0.00182174370299636,0.02,1.2,0.991056506027587,0.0091266348004387,0.75,2,2
"704",703,150,143.44,393.44,0.35,81,5,143.535401333333,6.51022246198687,-0.0430973244444443,0.293605606518387,-0.954900833537909,5,7,0.00138407010242361,0.14,0.9,0.991020288939605,0.00910341017695787,0.75,2,2
"705",704,150,146.48,394.08,0.35,81,6,146.558901777778,3.92566829985999,-0.0229406548148152,0.257040489179388,-0.934523125861511,5,7,0.00121170048625502,0.36,0.8,0.990965377950352,0.00916365718389452,0.75,2,2
"706",705,150,128.7,473.58,0.35,100,3,128.923202222222,11.8249050150354,-0.140511985185185,0.465796963557421,-0.960608819862387,5,7,0.00219578794391704,0,1.46,0.992640495582295,0.00748012657619234,0.75,2,2
"707",706,150,136.1,472.42,0.35,100,4,136.262349777778,11.8234334838078,-0.0915843348148145,0.390010776652168,-0.967013746287296,5,7,0.00183852843271053,0.12,1.26,0.992518995661546,0.00754164344833149,0.75,2,2
"708",707,150,144.64,472.2,0.35,100,5,144.738675555556,5.94192669700007,-0.0350754962962964,0.30469038561181,-0.948721954822223,5,7,0.0014363242521897,0.18,0.94,0.992433017977393,0.00757213621793519,0.75,2,2
"709",708,150,145.66,471.74,0.35,100,6,145.734965333333,4.50696408611748,-0.028433564444444,0.254566655794163,-0.943517043639578,5,7,0.00120003872384023,0.3,0.8,0.992338107312315,0.00763527956134274,0.75,2,2
"710",709,150,134.56,314.52,0.4,64,3,134.730950666667,10.8771252196755,-0.101793662222223,0.404436966671718,-0.962817660135039,5,7,0.0019065341446406,0,1.3,0.989254461940002,0.0111661272669054,0.75,2,2
"711",710,150,144.46,314.14,0.4,64,4,144.572259111111,4.27963181599965,-0.0361849392592591,0.322192373414672,-0.92471493173545,5,7,0.00151882941392068,0.1,1.02,0.989197918551064,0.0111875062792727,0.75,2,2
"712",711,150,146.12,314.82,0.4,64,5,146.199755111111,4.9168459963319,-0.0253349659259259,0.264412783539933,-0.946223090221416,5,7,0.00124645381515665,0.28,0.88,0.989091771559686,0.0112634598796,0.75,2,2
"713",712,150,148.76,314.26,0.4,64,6,148.799972444444,1.94847282205653,-0.00800018370370359,0.174103655318125,-0.910646095061072,5,7,0.000820732502032076,0.6,0.42,0.989104795489587,0.0112603483235301,0.75,2,2
"714",713,150,137.16,389.38,0.4,81,3,137.326597333333,10.3090152686771,-0.0844893511111113,0.395697001520418,-0.961616411344088,5,7,0.00186533355380181,0.04,1.28,0.991112563207919,0.00908113017211444,0.75,2,2
"715",714,150,145.08,388.8,0.4,81,4,145.166978222222,4.09727285491697,-0.0322201451851851,0.281111539511355,-0.931390573812041,5,7,0.00132517250572179,0.18,0.9,0.990992191059295,0.00912088064589628,0.75,2,2
"716",715,150,146.16,389.28,0.4,81,5,146.242408888889,4.13518408889498,-0.0250506074074077,0.268607976464151,-0.935043284485086,5,7,0.00126623014425732,0.3,0.8,0.991046160180695,0.00910658611452237,0.75,2,2
"717",716,150,147.86,388.22,0.4,81,6,147.923421777778,1.95440084925705,-0.0138438548148156,0.232444374921778,-0.881066171757887,5,7,0.00109575329170571,0.36,0.76,0.990936705083729,0.00919891329665117,0.75,2,2
"718",717,150,138.9,464.82,0.4,100,3,139.056854222222,8.97515647256889,-0.0729543051851855,0.388437485579484,-0.95672081185808,5,7,0.0018311118674687,0,1.16,0.99250038762461,0.00752252373986985,0.75,2,2
"719",718,150,143.06,464.92,0.4,100,4,143.188233333333,7.00773241515284,-0.0454117777777773,0.339921265687449,-0.951493401067593,5,7,0.00160240421358073,0.18,1.1,0.992477825290559,0.00755177546219968,0.75,2,2
"720",719,150,146.68,466.08,0.4,100,5,146.752832444444,4.00553541526935,-0.0216477837037036,0.250957170869782,-0.937347409309348,5,7,0.00118302344872943,0.46,0.8,0.992418891077592,0.00758691592546064,0.75,2,2
"721",720,150,148.08,465.48,0.4,100,6,148.126753777778,2.21317013377072,-0.012488308148148,0.191792662883148,-0.913340298625674,5,7,0.000904119283376664,0.46,0.58,0.992223895623335,0.0077163673163009,0.75,2,2
"722",721,150,145.14,312.12,0.45,64,3,145.225710666667,4.09144754451201,-0.0318285955555551,0.278968980895764,-0.931816556888294,5,7,0.0013150723875473,0.2,1,0.989217616666982,0.0112070581781704,0.75,2,2
"723",722,150,147.54,312.52,0.45,64,4,147.603060888889,3.3564501678316,-0.015979594074074,0.230477699729071,-0.931332899877978,5,7,0.00108648229593802,0.54,0.78,0.989044389883297,0.0113350980106661,0.75,2,2
"724",723,150,147.9,312.72,0.45,64,5,147.947920888889,3.47894308730246,-0.0136805274074075,0.197336526595991,-0.943276874141392,5,7,0.000930253307545497,0.52,0.6,0.988988152855733,0.01134098884783,0.75,2,2
"725",724,150,148.9,312.34,0.45,64,6,148.938440444444,1.85159782429979,-0.00707706370370427,0.170824528716893,-0.907742099026557,5,7,0.000805274550991406,0.68,0.5,0.988947566966685,0.0113508174194147,0.75,2,2
"726",725,150,142.76,385.18,0.45,81,3,142.880174666667,7.01052886640139,-0.0474655022222227,0.327335331063822,-0.953308040334502,5,7,0.00154307354878115,0.16,1.04,0.991000311666901,0.00912919586422265,0.75,2,2
"727",726,150,147.5,384.28,0.45,81,4,147.560261333333,3.77410088373721,-0.0162649244444443,0.224766633681186,-0.940444985281205,5,7,0.00105956007240293,0.4,0.72,0.990999557491864,0.00915201955786168,0.75,2,2
"728",727,150,148.42,384.58,0.45,81,5,148.467800888889,2.41442248921799,-0.0102146607407409,0.185780964305675,-0.923053663915362,5,7,0.000875779864506126,0.6,0.48,0.990969726880472,0.00917955664771031,0.75,2,2
"729",728,150,148.56,383.18,0.45,81,6,148.595565333333,2.14846396269646,-0.00936289777777786,0.155412778061538,-0.927663307013777,5,7,0.000732622861669022,0.56,0.36,0.990923760599052,0.00920873658450332,0.75,2,2
"730",729,150,141.92,454.56,0.45,100,3,142.057577333333,7.07215441853594,-0.0529494844444441,0.352194307459899,-0.950199856137642,5,7,0.00166025988733463,0.12,1.14,0.992535224227589,0.00753056634420514,0.75,2,2
"731",730,150,146.8,454.36,0.45,100,4,146.878474666667,2.93351282923901,-0.0208101688888888,0.260776865858501,-0.911104235420661,5,7,0.00122931393483414,0.22,0.74,0.992540317954084,0.00750889865978204,0.75,2,2
"732",731,150,148.24,455.24,0.45,100,5,148.286827111111,2.24348797634637,-0.0114211525925928,0.190580045202831,-0.91505189811037,5,7,0.000898402948811738,0.48,0.54,0.992361065607389,0.00763146393948752,0.75,2,2
"733",732,150,149.14,454.78,0.45,100,6,149.167336444444,1.48115862852103,-0.0055510903703704,0.14405860836097,-0.902739243733255,5,7,0.000679098792402257,0.74,0.4,0.992431012134389,0.00757263292086586,0.75,2,2
"734",733,150,146.6,309.4,0.5,64,3,146.681197333333,4.60886023717232,-0.0221253511111107,0.263162312286911,-0.942900782678459,5,7,0.00124055903713871,0.4,0.9,0.989130267298086,0.0112347577194232,0.75,2,2
"735",734,150,148.36,308.72,0.5,64,4,148.411797333333,2.26652604859553,-0.0105880177777781,0.20126993832877,-0.911198929986492,5,7,0.000948795588275144,0.64,0.56,0.989023009503174,0.0112923876558012,0.75,2,2
"736",735,150,149.58,309.34,0.5,64,5,149.602115111111,0.720464517909099,-0.0026525659259256,0.127165503566352,-0.823495119599496,5,7,0.000599463932698464,0.8,0.28,0.988932505519578,0.0113685006016249,0.75,2,2
"737",736,150,149.62,309.24,0.5,64,6,149.637832888889,1.05247937056372,-0.00241444740740775,0.0970021983879835,-0.907834584599955,5,7,0.000457272748467639,0.88,0.18,0.988950899004297,0.0113725044156345,0.75,2,2
"738",737,150,145.92,378.36,0.5,81,3,146.009092888889,4.42883937951786,-0.0266060474074073,0.271563101796979,-0.93868300958195,5,7,0.00128016073867131,0.32,0.82,0.990969873315672,0.00916184812285061,0.75,2,2
"739",738,150,148.62,377.68,0.5,81,4,148.662815111111,1.83263218656546,-0.00891456592592599,0.18662359262402,-0.898166367483826,5,7,0.000879752052492268,0.58,0.58,0.990938825058221,0.00919177244423116,0.75,2,2
"740",739,150,149.3,377.12,0.5,81,5,149.326221333333,1.57863453160265,-0.00449185777777773,0.131467058029338,-0.916721029853648,5,7,0.000619741654901268,0.76,0.24,0.990984872979425,0.00914866997389383,0.75,2,2
"741",740,150,149.8,376.32,0.5,81,6,149.822795555556,0.506736241911116,-0.00118136296296293,0.114521501163918,-0.774001755366837,5,7,0.000539859533764463,0.94,0.3,0.9909361133747,0.00919745800311816,0.75,2,2
"742",741,150,147.12,442.84,0.5,100,3,147.199270666667,3.43414311241349,-0.0186715288888888,0.265344677814504,-0.922733366336611,5,7,0.00125084680689597,0.4,0.94,0.992425294366292,0.00759005307278554,0.75,2,2
"743",742,150,148.54,442.68,0.5,100,4,148.590552444444,2.25935519425283,-0.0093963170370368,0.193360015897892,-0.914418053261503,5,7,0.00091150785634492,0.6,0.54,0.992310669690605,0.00765534054537504,0.75,2,2
"744",743,150,149.66,443.44,0.5,100,5,149.683272444444,0.582711298933702,-0.00211151703703667,0.129201682179787,-0.778274966666663,5,7,0.000609062570733578,0.82,0.28,0.992373287949625,0.00762959550914891,0.75,2,2
"745",744,150,149.7,444.16,0.5,100,6,149.724124,0.652660111749018,-0.00183917333333307,0.12289770452115,-0.811697233661477,5,7,0.000579345335061104,0.84,0.24,0.992230225027393,0.00771364475590485,0.75,2,2
"746",745,150,148.08,304.98,0.55,64,3,148.136572444444,2.89560209297273,-0.0124228503703701,0.206321592054067,-0.9287465661961,5,7,0.000972609312310903,0.52,0.54,0.989051012806915,0.0112824936249927,0.75,2,2
"747",746,150,149.5,304.24,0.55,64,4,149.527110222222,1.33181267939977,-0.00315259851851812,0.141852989082115,-0.893488783162775,5,7,0.000668701403410298,0.86,0.4,0.988967081494818,0.0113797491579429,0.75,2,2
"748",747,150,149.9,303.74,0.55,64,5,149.920313777778,0.345822921076003,-0.000531241481481599,0.121036373586021,-0.650004767730764,5,7,0.000570570936886027,0.98,0.24,0.988824047867287,0.0114387970543657,0.75,2,2
"749",748,150,149.98,305.5,0.55,64,6,149.985203555555,0.138781209985752,-0.0000986429629636026,0.0557001982300044,-0.598647408855113,5,7,0.000262573252545807,0.98,0.04,0.988910916954227,0.0113593071278251,0.75,2,2
"750",749,150,147.48,368.28,0.55,81,3,147.543907111111,3.34430388440195,-0.0163739525925927,0.224662154437516,-0.932822446104448,5,7,0.00105906755252498,0.4,0.58,0.99098878084082,0.00914551023707441,0.75,2,2
"751",750,150,149.64,369.6,0.55,81,4,149.663082666667,0.870614177687441,-0.00224611555555614,0.123996349643359,-0.857576004593995,5,7,0.000584524397834647,0.86,0.22,0.990772922493318,0.0092884871926914,0.75,2,2
"752",751,150,149.64,368.22,0.55,81,5,149.652472888889,1.22183177417955,-0.0023168474074076,0.084061647943735,-0.931200309469622,5,7,0.000396270408658208,0.86,0.08,0.990902354898736,0.00921516704133663,0.75,2,2
"753",752,150,149.94,369.24,0.55,81,6,149.948808444444,0.288635464209822,-0.000341277037037469,0.0640262460882003,-0.77817609397556,5,7,0.000301822618552567,0.96,0.04,0.990934399376623,0.00918935395209028,0.75,2,2
"754",753,150,147.46,428.4,0.55,100,3,147.519762666667,4.27778437010166,-0.0165349155555557,0.215768865550605,-0.949560602666497,5,7,0.00101714418666508,0.52,0.62,0.992437842244475,0.00756823127163712,0.75,2,2
"755",754,150,149.54,429.3,0.55,100,4,149.560808444444,0.775892208942107,-0.00292794370370359,0.128858440040752,-0.833922240028103,5,7,0.000607444511772905,0.8,0.28,0.992155956509643,0.007755064783248,0.75,2,2
"756",755,150,149.86,429.3,0.55,100,5,149.873528444444,0.349765732325248,-0.000843143703703735,0.0945973902546024,-0.729540713935246,5,7,0.000445936374210531,0.9,0.18,0.992259189513445,0.00768169665354527,0.75,2,2
