"","sim","N_actual","n_captured","pa_detects","tau","nsites","ntraps","N_mean","N_mean_sd","N_bias","N_sd","sd_bias","nsample_pa","nsample_cap","N_naive_se","credible_proportion","psi0_mean","psi0_sd"
"1159",1158,750,737.16,125,0.45,25,4,737.225339555556,18.3421776721142,-0.0170328805925926,0.234309505444342,-0.987225644106558,5,7,0.00110454560130774,0.14,0.976679124010053,0.0258169792589755
"1160",1159,750,745.82,125,0.45,25,5,745.854940888889,7.24285968071452,-0.00552674548148145,0.159391543446653,-0.977993285736149,5,7,0.000751378941566125,0.48,0.976408975794499,0.0260218302718465
"1161",1160,750,748.02,125,0.45,25,6,748.044205333333,3.03701072943021,-0.00260772622222227,0.128555950958602,-0.957670234842166,5,7,0.000606018564564753,0.52,0.976414012793258,0.0260505429740764
"1162",1161,750,725.7,179.94,0.45,36,3,725.800965777778,30.7238594937883,-0.032265378962963,0.293925972226411,-0.990433299166537,5,7,0.00138558032085429,0.02,0.982787128948584,0.0186269491172912
"1163",1162,750,738.82,179.92,0.45,36,4,738.878443555556,20.4858549433079,-0.0148287419259259,0.218843334501299,-0.989317344328225,5,7,0.00103163737228896,0.14,0.982647259110197,0.0186782517018646
"1164",1163,750,746.5,179.9,0.45,36,5,746.530866222222,4.65194704275717,-0.00462551170370362,0.149054148846676,-0.967958760605681,5,7,0.000702647996089826,0.36,0.982552080608321,0.0188009552608759
"1165",1164,750,747.76,179.88,0.45,36,6,747.781193333333,5.10789397704085,-0.00295840888888894,0.118036907820294,-0.976891276845046,5,7,0.000556431319666807,0.54,0.982541706663333,0.0187914535893003
"1166",1165,750,738.7,80,0.5,16,3,738.762405777778,12.3479881098197,-0.014983458962963,0.229189719334557,-0.981439104306207,5,7,0.00108041069813138,0.14,0.965746158879057,0.0392718791485181
"1167",1166,750,747.28,80,0.5,16,4,747.304266222222,5.31096119800282,-0.00359431170370375,0.135163033791628,-0.974550174864306,5,7,0.000637164651732045,0.4,0.965458542526717,0.0394968382290153
"1168",1167,750,749.14,80,0.5,16,5,749.152534222222,1.76378006242875,-0.00112995437037046,0.0938158320299235,-0.946809789934501,5,7,0.00044225207340678,0.72,0.965233864820655,0.0397142971163554
"1169",1168,750,749.72,80,0.5,16,6,749.727579111111,0.9589360646586,-0.000363227851851804,0.0668334626121121,-0.930304568703539,5,7,0.00031505596415468,0.9,0.965299812621098,0.0396400741353718
"1170",1169,750,732.86,125,0.5,25,3,732.940135555556,20.6392179699012,-0.0227464859259259,0.256971909859221,-0.987549338825048,5,7,0.00121137720023942,0.1,0.976866636990764,0.0257229429231699
"1171",1170,750,747.54,125,0.5,25,4,747.563108888889,4.13008301638259,-0.00324918814814814,0.13781272281198,-0.96663197270725,5,7,0.000649655405560885,0.4,0.976399912092083,0.0260177240265537
"1172",1171,750,747.82,125,0.5,25,5,747.842856,4.39206452375832,-0.00287619199999997,0.12332187041975,-0.971921662408952,5,7,0.000581344872282761,0.6,0.976485861327651,0.0259785665539513
"1173",1172,750,748.8,124.98,0.5,25,6,748.812867555555,4.20414412389019,-0.00158284325925928,0.0844433262938529,-0.97991426463855,5,7,0.000398069657655545,0.76,0.976323687442374,0.0261003268536139
"1174",1173,750,737.96,179.68,0.5,36,3,738.025327111111,16.8264942122281,-0.0159662305185185,0.228133296406685,-0.986442018549479,5,7,0.00107543067269072,0.18,0.98268539622201,0.0186928463819004
"1175",1174,750,744.22,179.92,0.5,36,4,744.261317333333,11.0099715517558,-0.00765157688888897,0.170831950261391,-0.984483888131923,5,7,0.000805309536487686,0.44,0.982632270987319,0.0187393181375943
"1176",1175,750,748.4,179.88,0.5,36,5,748.420509333333,4.22633274421207,-0.00210598755555558,0.112289219377587,-0.973431050943311,5,7,0.000529336456506907,0.7,0.982392085188673,0.018885154095294
"1177",1176,750,749.24,179.86,0.5,36,6,749.251408444444,3.02141166636467,-0.000998122074074029,0.0781834605867929,-0.974123532566861,5,7,0.000368560367717016,0.84,0.982464970752595,0.0187964680508962
"1178",1177,750,742.78,80,0.55,16,3,742.819946666667,12.333085330379,-0.00957340444444437,0.173046214380981,-0.985968943719644,5,7,0.000815747677649683,0.2,0.965604875157853,0.039305090676123
"1179",1178,750,747.98,80,0.55,16,4,747.998489777778,4.85221339195298,-0.00266868029629618,0.105911238919043,-0.978172592513205,5,7,0.000499270368290158,0.64,0.965309930790507,0.039560524939435
"1180",1179,750,749.68,80,0.55,16,5,749.687336,1.15669150604819,-0.000416885333333394,0.0662807051407084,-0.942698027266445,5,7,0.000312450240445473,0.9,0.965196176084049,0.0395949327403976
"1181",1180,750,749.92,80,0.55,16,6,749.923020444444,0.394584810050129,-0.000102639407407472,0.0444712928395658,-0.887295983760966,5,7,0.000209639684899931,0.96,0.96529250745939,0.0395529557951244
"1182",1181,750,745.26,125,0.55,25,3,745.300704,6.23421432506398,-0.006265728,0.18182632615132,-0.97083412332805,5,7,0.00085713752146557,0.24,0.976507592093619,0.0258880959645337
"1183",1182,750,747.96,125,0.55,25,4,747.982365333333,5.5905076586824,-0.00269017955555557,0.121280149660171,-0.978306057863669,5,7,0.000571720108320173,0.68,0.976420283807428,0.0260235861849684
"1184",1183,750,749.64,124.98,0.55,25,5,749.647732,0.865273575676559,-0.000469690666666665,0.0691625298314529,-0.920068598214877,5,7,0.000326035292318915,0.8,0.976359385025044,0.0260473370971156
"1185",1184,750,749.92,125,0.55,25,6,749.922471111111,0.335911159444862,-0.000103371851851792,0.0339896097940751,-0.898813692732782,5,7,0.000160228557168501,0.94,0.976222741929725,0.0261745254965868
"1186",1185,750,746.34,179.82,0.55,36,3,746.370191111111,6.56889244245821,-0.0048397451851851,0.146422084189667,-0.977709775967214,5,7,0.000690240324306542,0.48,0.982521261734234,0.0188205569269959
"1187",1186,750,749.14,179.84,0.55,36,4,749.154832,2.42145729961745,-0.00112689066666672,0.0978501992031133,-0.959590367660593,5,7,0.000461270262646506,0.8,0.982383851439968,0.0188741038346237
"1188",1187,750,749.86,179.82,0.55,36,5,749.86538,0.492602737524674,-0.000179493333333385,0.0569146917248407,-0.884461276015564,5,7,0.000268298429785178,0.92,0.982446621357431,0.0188582614359632
"1189",1188,750,749.96,179.74,0.55,36,6,749.962691111111,0.195686024466027,-0.0000497451851851444,0.0402791055162958,-0.794164628638114,5,7,0.000189877524338008,0.96,0.982366809516373,0.0188874825719228
"1190",1189,1000,375.9,80,0.15,16,3,376.296274666667,66.0777153289969,-0.623703725333333,0.643471161089521,-0.99026190361023,5,7,0.00303335214336254,0,0.968931802374376,0.0369356798846232
"1191",1190,1000,454.46,80,0.15,16,4,454.815468888889,64.7708023065449,-0.545184531111111,0.606733562881477,-0.990632606957531,5,7,0.00286016944457978,0,0.968372003528847,0.037428265747912
"1192",1191,1000,520.9,80,0.15,16,5,521.230417333333,75.281185898075,-0.478769582666667,0.583225033142754,-0.992252711933465,5,7,0.00274934917261994,0,0.968157970392772,0.0374936602840756
"1193",1192,1000,610.68,80,0.15,16,6,610.990124888889,58.4625289529621,-0.389009875111111,0.564931058535926,-0.990336869296392,5,7,0.00266311054929099,0,0.968058142165895,0.0375710915944596
"1194",1193,1000,362.04,125,0.15,25,3,362.456941777778,62.080918582109,-0.637543058222222,0.657516961959097,-0.98940871080879,5,7,0.00309956468364303,0,0.97849131359453,0.0245978313516868
"1195",1194,1000,474.56,125,0.15,25,4,474.953857777778,53.6378467303281,-0.525046142222222,0.636695384029507,-0.988129736317892,5,7,0.00300141082398291,0,0.978372518724447,0.0247691065566476
"1196",1195,1000,530.98,125,0.15,25,5,531.336979111111,65.3301551999041,-0.468663020888889,0.605208979952669,-0.990736146606406,5,7,0.00285298249173017,0,0.978314873403583,0.0247693130625409
"1197",1196,1000,597.28,125,0.15,25,6,597.608108444444,67.2488435016124,-0.402391891555556,0.580559147658,-0.991367001759011,5,7,0.00273678206792569,0,0.978076064989665,0.0248800697545517
"1198",1197,1000,383.16,180,0.15,36,3,383.616763111111,61.1173342297248,-0.616383236888889,0.688668084398001,-0.988732033340828,5,7,0.00324641248309718,0,0.984144271052387,0.0177436314138776
"1199",1198,1000,470.28,180,0.15,36,4,470.694405777778,76.3357301994865,-0.529305594222222,0.653749523320727,-0.991435864678149,5,7,0.00308180480758373,0,0.983843318001763,0.0179349032624688
"1200",1199,1000,525.16,180,0.15,36,5,525.534296888889,74.7028019565728,-0.474465703111111,0.619460212660832,-0.99170767097838,5,7,0.0029201634469849,0,0.983890782730015,0.0178732565597483
"1201",1200,1000,609.28,180,0.15,36,6,609.643391555555,72.2848057362408,-0.390356608444444,0.610108439598404,-0.991559658584065,5,7,0.0028760787659945,0,0.983836652994313,0.0179434024500206
"1202",1201,1000,548.86,80,0.2,16,3,549.191760888889,75.3914120271601,-0.450808239111111,0.583661190796907,-0.992258253624609,5,7,0.00275140523951939,0,0.968289048045753,0.0374636629094781
"1203",1202,1000,648.16,80,0.2,16,4,648.449020444444,95.2465310947607,-0.351550979555556,0.54376554168575,-0.994290967498388,5,7,0.00256333534601047,0,0.967867603149486,0.0378027105085668
"1204",1203,1000,723.38,80,0.2,16,5,723.637907111111,75.6783535224799,-0.276362092888889,0.512932141250498,-0.993222207971291,5,7,0.00241798530244509,0,0.967694201580345,0.03792912635996
"1205",1204,1000,789.16,80,0.2,16,6,789.386588888889,90.7697404337166,-0.210613411111111,0.478682406726322,-0.994726409875812,5,7,0.0022565305055392,0,0.967380359454618,0.0381293169695238
"1206",1205,1000,552.7,125,0.2,25,3,553.054223111111,97.8547421148981,-0.446945776888889,0.602951616962038,-0.99383829946377,5,7,0.00284234118054167,0,0.978377089326217,0.0247002383249055
"1207",1206,1000,654.68,125,0.2,25,4,655.001008444444,83.3647425723162,-0.344998991555556,0.571874463817244,-0.993140092008067,5,7,0.00269584207568396,0,0.978081465441191,0.0249327837331342
"1208",1207,1000,721.88,125,0.2,25,5,722.150097777778,86.3902643686763,-0.277849902222222,0.524582980277125,-0.993927753501964,5,7,0.00247290788432669,0,0.97779597470076,0.0250966285406283
"1209",1208,1000,773.44,125,0.2,25,6,773.679632,76.6475627077666,-0.226320368,0.491963477686737,-0.993581485694954,5,7,0.00231913807445606,0,0.977753482561258,0.0250888166680383
"1210",1209,1000,548.96,180,0.2,36,3,549.342113777778,98.8724598306662,-0.450657886222222,0.62511567008834,-0.993677555194248,5,7,0.00294682352896959,0,0.983857708021147,0.0179332450022956
"1211",1210,1000,649.08,180,0.2,36,4,649.412678666667,81.7036816163414,-0.350587321333333,0.582272364600666,-0.992873364417838,5,7,0.00274485825004438,0,0.983579059984512,0.018115917964129
"1212",1211,1000,727.26,180,0.2,36,5,727.548108888889,89.7927300332865,-0.272451891111111,0.53970889391115,-0.993989392084291,5,7,0.00254421212500843,0,0.983577165318663,0.018077120880699
"1213",1212,1000,788.48,180,0.2,36,6,788.730907111111,90.7688484086157,-0.211269092888889,0.502325312375595,-0.994465884263351,5,7,0.00236798423161623,0,0.983371547776908,0.018238847768186
"1214",1213,1000,686.96,80,0.25,16,3,687.233492444444,100.650267592146,-0.312766507555556,0.528632144678677,-0.994747831701543,5,7,0.00249199582836987,0,0.967762558318539,0.0378703272847472
"1215",1214,1000,789.72,80,0.25,16,4,789.936641777778,101.044104101591,-0.210063358222222,0.466817565618165,-0.995380061313139,5,7,0.00220059910817067,0,0.967208428951122,0.0382595730186492
"1216",1215,1000,827.5,80,0.25,16,5,827.698272444444,91.0091239129772,-0.172301727555556,0.446324373933001,-0.995095828256079,5,7,0.00210399327611244,0,0.9670633581141,0.0383258867774873
"1217",1216,1000,894.48,80,0.25,16,6,894.622408444444,56.9804946608825,-0.105377591555556,0.373549890531655,-0.993444249777844,5,7,0.00176093107137617,0,0.966524678414229,0.0386433418549137
"1218",1217,1000,690.96,125,0.25,25,3,691.259421777778,112.300279382849,-0.308740578222222,0.549689106508292,-0.995105184871052,5,7,0.00259125929837592,0,0.978049518455779,0.0249111188312776
"1219",1218,1000,773,125,0.25,25,4,773.235392888889,96.1420289115,-0.226764607111111,0.486205005156208,-0.994942846425638,5,7,0.00229199237461863,0,0.977668919906238,0.0251965091336337
"1220",1219,1000,849.02,125,0.25,25,5,849.221713777778,75.5397993777752,-0.150778286222222,0.447310134608984,-0.994078483947621,5,7,0.0021086401965032,0,0.977329488866931,0.0254300418745837
"1221",1220,1000,885.64,125,0.25,25,6,885.807680888889,60.1961355948873,-0.114192319111111,0.405951188800298,-0.993256191866995,5,7,0.00191367225620954,0,0.9773179129076,0.0254414556833127
"1222",1221,1000,667.64,179.98,0.25,36,3,667.958187111111,97.8628479713472,-0.332041812888889,0.566679087329007,-0.994209456406839,5,7,0.0026713508360463,0,0.983607510269541,0.0181271442860615
"1223",1222,1000,795.96,180,0.25,36,4,796.204696,87.575195952472,-0.203795304,0.495143345671749,-0.994346077787363,5,7,0.00233412811589259,0,0.983336375757704,0.0182700843329641
"1224",1223,1000,847.28,180,0.25,36,5,847.482766222222,72.4648659467802,-0.152517233777778,0.450792410724136,-0.993779158978156,5,7,0.00212505580353645,0,0.983153139053873,0.0184090278775388
"1225",1224,1000,886.12,180,0.25,36,6,886.285474222222,62.2141979841887,-0.113714525777778,0.404328248935882,-0.993501029314263,5,7,0.00190602164431896,0,0.983070452560586,0.0184347031195226
"1226",1225,1000,795.62,80,0.3,16,3,795.840414666667,113.086518028354,-0.204159585333333,0.470657776379684,-0.995838073498189,5,7,0.00221870203530838,0,0.967336919059422,0.0380430050604535
"1227",1226,1000,883.5,80,0.3,16,4,883.64338,64.7461863878069,-0.11635662,0.376030151328752,-0.994192242473148,5,7,0.00177262313290109,0,0.966594943673935,0.0385191111063577
"1228",1227,1000,919.58,80,0.3,16,5,919.718202222222,53.8495588939211,-0.0802817977777778,0.367324828644926,-0.993178684539115,5,7,0.00173158584822009,0,0.966489234905628,0.0387113195919829
"1229",1228,1000,950.926829268293,80,0.3,16,6,951.018765311653,36.9283023814065,-0.0489812346883469,0.295932074100772,-0.991986307113598,5,7,0.0013950371757817,0,0.966099380753271,0.038914440542425
"1230",1229,1000,806.12,125,0.3,25,3,806.351299555555,96.2629981485998,-0.193648700444445,0.48248166002988,-0.994987880397356,5,7,0.00227444035736847,0,0.9776671357435,0.0251790067123833
"1231",1230,1000,873.26,125,0.3,25,4,873.439107111111,82.3960565608346,-0.126560892888889,0.421364572997737,-0.994886107532505,5,7,0.00198633164612316,0,0.977344203872036,0.0254316880200473
"1232",1231,1000,923.26,125,0.3,25,5,923.396705777778,51.5682077127706,-0.0766032942222222,0.362221393511781,-0.992975877782503,5,7,0.00170752802428681,0,0.977136383765158,0.0255469763750771
"1233",1232,1000,942.16,125,0.3,25,6,942.273137333333,61.5997845736454,-0.0577268626666666,0.325298548794368,-0.994719160934638,5,7,0.00153347206508427,0,0.976809119965429,0.0257109682502268
"1234",1233,1000,787.8,180,0.3,36,3,788.058208888889,107.99197630303,-0.211941791111111,0.506924304099034,-0.995305907703026,5,7,0.00238966408651132,0,0.983430504200202,0.0182076817854978
"1235",1234,1000,885.44,180,0.3,36,4,885.619084,69.9299360051433,-0.114380916,0.420193671570783,-0.993991218988962,5,7,0.00198081196386249,0,0.983033515650859,0.0184828257861661
"1236",1235,1000,926.8,180,0.3,36,5,926.938587555556,40.4178941260838,-0.0730614124444444,0.366537328332642,-0.99093131059255,5,7,0.00172787353614674,0,0.98289151115936,0.0185700541517816
"1237",1236,1000,948.46,180,0.3,36,6,948.564456,46.0826176210088,-0.051435544,0.313443360819634,-0.993198230113631,5,7,0.0014775861730231,0,0.982812663749809,0.0186074923976759
"1238",1237,1000,883.16,80,0.35,16,3,883.321735555556,76.7361799541971,-0.116678264444444,0.400144977083612,-0.99478544570081,5,7,0.00188630151169039,0,0.966859363255119,0.03845732411616
"1239",1238,1000,938.74,80,0.35,16,4,938.853427111111,63.9698441225528,-0.0611465728888889,0.325491483365472,-0.994911798085018,5,7,0.00153438156737462,0,0.966302409797298,0.0388963690304446
"1240",1239,1000,966.94,80,0.35,16,5,967.018034666667,30.5382946647417,-0.0329819653333334,0.268302745377707,-0.991214219774771,5,7,0.00126479127111696,0,0.965882571588176,0.0391369958804123
"1241",1240,1000,979.714285714286,80,0.35,16,6,979.773067724868,22.0691608065804,-0.0202269322751321,0.228719675385556,-0.989636231418579,5,7,0.00107819488970609,0.06,0.965641002178997,0.0393237444517163
"1242",1241,1000,873.565217391304,125,0.35,25,3,873.744499516908,78.2657745513019,-0.126255500483092,0.420015419024617,-0.99463347265861,5,7,0.00197997167330144,0,0.977313468520496,0.0254333700708027
"1243",1242,1000,939.042553191489,125,0.35,25,4,939.172637352246,47.1064707431861,-0.0608273626477541,0.349728382067569,-0.992575788919229,5,7,0.00164863540355585,0,0.977035228524135,0.0255925318102119
"1244",1243,1000,970.325581395349,125,0.35,25,5,970.398718346253,27.1434679449354,-0.0296012816537468,0.257737311584804,-0.99050462851292,5,7,0.00121498533857604,0,0.976745878237942,0.0258030978896246
"1245",1244,1000,974.35,125,0.35,25,6,974.423047222222,35.3619470990167,-0.0255769527777777,0.252523160460696,-0.992858901130257,5,7,0.00119040559445611,0.04,0.976710221845933,0.0258709896703871
"1246",1245,1000,872.98,180,0.35,36,3,873.183700888889,82.9908057524117,-0.126816299111111,0.446851274358203,-0.994615653260539,5,7,0.00210647710853691,0,0.98329275961932,0.0182943085015571
"1247",1246,1000,932.82,180,0.35,36,4,932.952660888889,50.8822753524889,-0.0670473391111111,0.354394785253688,-0.993035005160469,5,7,0.00167063303913355,0,0.982812646399295,0.0185977224148268
"1248",1247,1000,964.16,180,0.35,36,5,964.256254666667,33.129002863457,-0.0357437453333333,0.29753959792031,-0.991018757819345,5,7,0.0014026151157398,0.02,0.982745755300261,0.0186520918288708
"1249",1248,1000,980.675675675676,180,0.35,36,6,980.733757957958,26.9102114823344,-0.0192662420420421,0.217809414081264,-0.991906068288455,5,7,0.00102676342468754,0.12,0.982489986364382,0.0188308894720464
"1250",1249,1000,934.82,80,0.4,16,3,934.946354666667,61.6668480819898,-0.0650536453333334,0.344382484219894,-0.994415435603876,5,7,0.00162343459942504,0,0.966390153791856,0.0386933321571438
"1251",1250,1000,975.32,80,0.4,16,4,975.391772888889,26.2091317362272,-0.024608227111111,0.253446630628749,-0.990329834914812,5,7,0.00119475887457647,0.02,0.966007871068518,0.0389865629268411
"1252",1251,1000,982.32,80,0.4,16,5,982.377304888889,19.8681695642992,-0.0176226951111111,0.218110363365264,-0.989022120902512,5,7,0.0010281821132176,0.12,0.9658301409979,0.0392174356730392
"1253",1252,1000,990.12,80,0.4,16,6,990.158257333333,12.2556899778623,-0.00984174266666689,0.172717521791302,-0.985907156422585,5,7,0.000814198205922434,0.26,0.965643559209053,0.0392855197197398
