"","sim","N_actual","n_captured","pa_detects","tau","nsites","ntraps","N_mean","N_mean_sd","N_bias","N_sd","sd_bias","nsample_pa","nsample_cap","N_naive_se","credible_proportion"
"52",51,10,6.08,58.36,0.15,49,5,6.53560622222222,1.68229988833339,-0.346439377777778,0.767244985666168,-0.543930906144053,8,14,0.00361682754797282,0.4
"53",52,10,6.72,57.84,0.15,49,6,7.07919288888889,1.34598085234303,-0.292080711111111,0.651179645842597,-0.516204376377979,8,14,0.00306969028897303,0.28
"54",53,10,4.8,70.5,0.15,49,3,5.42166933333333,2.81970916673088,-0.457833066666667,0.882304505010431,-0.687093791295731,10,14,0.00415922332376211,0.12
"55",54,10,5.08,71.58,0.15,49,4,5.55876044444445,1.52024653867325,-0.444123955555556,0.792407996832571,-0.478763492187181,10,14,0.00373544712017839,0.16
"56",55,10,5.92,72.6,0.15,49,5,6.36021688888889,1.65529648792565,-0.363978311111111,0.746755305990535,-0.548869153388744,10,14,0.00352023827168629,0.28
"57",56,10,6.74,71.74,0.15,49,6,7.15822222222222,1.44167199017188,-0.284177777777778,0.726079627808175,-0.496362811542444,10,14,0.00342277219003043,0.42
"58",57,10,4.42857142857143,83.5714285714286,0.15,49,3,4.90503650793651,1.29313902886208,-0.509496349206349,0.795619550304823,-0.384737810438724,12,14,0.00375058652843421,0
"59",58,10,5.2,87.6,0.15,49,4,5.75789066666667,1.38118314606713,-0.424210933333333,0.848643314212772,-0.385567861417037,12,14,0.00400054294858985,0.14
"60",59,10,6.24,85.84,0.15,49,5,6.72206622222222,1.94464374791209,-0.327793377777778,0.79364394030354,-0.591882090919916,12,14,0.00374127341357496,0.3
"61",60,10,7.2,87.96,0.15,49,6,7.60010177777778,1.76533729748438,-0.239989822222222,0.710712897612022,-0.597406739989692,12,14,0.00335033272918801,0.56
"62",61,10,4.20833333333333,101.833333333333,0.15,49,3,4.8740287037037,1.69044495902862,-0.51259712962963,0.959196744623298,-0.432577358109027,14,14,0.00452169681743463,0.08
"63",62,10,5.52,99.8,0.15,49,4,6.116976,2.54497861388294,-0.3883024,0.883405155971157,-0.652883072905935,14,14,0.0041644118421491,0.2
"64",63,10,6.32,101.4,0.15,49,5,6.80477244444444,1.68711114365258,-0.319522755555556,0.789846579120815,-0.531834887053853,14,14,0.00372337248128883,0.42
"65",64,10,6.98,101.92,0.15,49,6,7.46505288888889,1.35131054974128,-0.253494711111111,0.787122575415248,-0.417511707012166,14,14,0.00371053140467427,0.48
"66",65,10,4.6875,55.125,0.15,64,3,5.33599722222222,2.1411396019996,-0.466400277777778,0.926482517255535,-0.567294670375394,8,8,0.00436748047068114,0.04
"67",66,10,4.72,58.3,0.15,64,4,5.25831688888889,1.65872628897132,-0.474168311111111,0.860963626630038,-0.480948947180444,8,8,0.00405862145830042,0.14
"68",67,10,5.88,58.88,0.15,64,5,6.46007733333333,1.80409580440695,-0.353992266666667,0.873844849361652,-0.51563279110396,8,8,0.00411934412459041,0.3
"69",68,10,5.92,60.26,0.15,64,6,6.37836355555556,1.68421596011544,-0.362163644444444,0.767207009519157,-0.544472307775442,8,8,0.00361664852669898,0.26
"70",69,10,4.6,72.7,0.15,64,3,5.49411777777778,2.32625623460964,-0.450588222222222,1.09355014310207,-0.52990984964063,10,8,0.00515504481169995,0.16
"71",70,10,5.06,74.64,0.15,64,4,5.60320711111111,1.71309507799546,-0.439679288888889,0.852246505821746,-0.502510679781425,10,8,0.00401752855672732,0.14
"72",71,10,5.96,75.54,0.15,64,5,6.39086666666667,1.55121296841169,-0.360913333333333,0.750323760527728,-0.516298679931747,10,8,0.00353706012769698,0.28
"73",72,10,6.22,73.02,0.15,64,6,6.724376,1.71545043460224,-0.3275624,0.813962570228863,-0.525510878186582,10,8,0.00383705635360574,0.38
"74",73,10,4.38,86.66,0.15,64,3,5.20363511111111,2.29337793059913,-0.479636488888889,1.06105992131743,-0.537337519839028,12,8,0.00500188443739213,0.24
"75",74,10,4.625,89.375,0.15,64,4,5.22617037037037,1.57011301207169,-0.477382962962963,0.904625627846011,-0.423846805363136,12,8,0.00426444610590035,0.12
"76",75,10,5.56,84.88,0.15,64,5,6.10985111111111,1.68993305570783,-0.389014888888889,0.851302955937712,-0.496250485744157,12,8,0.00401308061991806,0.26
"77",76,10,6.16,86.42,0.15,64,6,6.65689155555556,1.59814174167628,-0.334310844444444,0.802104023195975,-0.498102075505109,12,8,0.00378115462679257,0.32
"78",77,10,4.5,103.44,0.15,64,3,5.30901822222222,1.98709248584849,-0.469098177777778,1.03365788423961,-0.479813903177113,14,8,0.00487270999581846,0.14
"79",78,10,4.74,101.54,0.15,64,4,5.35598711111111,1.5031452753418,-0.464401288888889,0.918069527280493,-0.389234332608513,14,8,0.0043278212556051,0.16
"80",79,10,5.36,105.68,0.15,64,5,5.99336755555556,1.95909577694516,-0.400663244444444,0.907196923172412,-0.536930795396325,14,8,0.00427656730831189,0.24
"81",80,10,6.46,103.78,0.15,64,6,6.94225422222222,1.84604395696277,-0.305774577777778,0.79316936822209,-0.570341017487436,14,8,0.0037390362593286,0.4
"82",81,10,4.375,58.9375,0.15,64,3,4.90524583333333,1.95027741350495,-0.509475416666667,0.823888254107662,-0.577553301698241,8,10,0.00388384647612982,0.06
"83",82,10,5.24,60.08,0.15,64,4,5.78698888888889,1.71443161304631,-0.421301111111111,0.85671931637135,-0.500289594608513,8,10,0.00403861358786457,0.18
"84",83,10,5.84,58.52,0.15,64,5,6.32548088888889,1.7800767922987,-0.367451911111111,0.783303673832044,-0.559960740333834,8,10,0.00369252892996649,0.2
"85",84,10,6.56,57.54,0.15,64,6,6.98025866666667,1.28076682123076,-0.301974133333333,0.729861909620691,-0.430136776248366,8,10,0.00344060203748369,0.32
"86",85,10,4.26,75.44,0.15,64,3,4.91410222222222,2.07914135309693,-0.508589777777778,0.936815072321476,-0.549422134802875,10,10,0.00441618860237521,0.1
"87",86,10,4.88,71.06,0.15,64,4,5.43570711111111,1.80937227166473,-0.456429288888889,0.857157042606686,-0.526268277661815,10,10,0.00404067704912663,0.14
"88",87,10,6.08,74.52,0.15,64,5,6.64836622222222,1.93053106329554,-0.335163377777778,0.85629925309507,-0.556443680510732,10,10,0.00403663339059,0.3
"89",88,10,6.56,69.76,0.15,64,6,7.008256,1.70363221580745,-0.2991744,0.760195558196292,-0.553779535780855,10,10,0.00358359622818993,0.38
"90",89,10,4.66,87.56,0.15,64,3,5.28085511111111,1.94343605806602,-0.471914488888889,0.905484351869217,-0.534080708181211,12,10,0.00426849416976686,0.1
"91",90,10,5.38,87.38,0.15,64,4,5.90320666666667,1.58122231055896,-0.409679333333333,0.827531828223524,-0.476650548947167,12,10,0.00390102244923037,0.22
"92",91,10,5.66,86.88,0.15,64,5,6.15741466666667,1.67541812327028,-0.384258533333333,0.800730010763267,-0.522071535671164,12,10,0.00377467747006855,0.22
"93",92,10,6.24,88.98,0.15,64,6,6.70680044444445,1.54051990953878,-0.329319955555555,0.777751634404048,-0.495136914759575,12,10,0.00366635636510682,0.36
"94",93,10,5.1,103.16,0.15,64,3,5.79116222222222,2.32283296689923,-0.420883777777778,0.941677453322907,-0.594599583034177,14,10,0.00443911008623404,0.16
"95",94,10,5.06,102.78,0.15,64,4,5.64263333333333,1.87635700182879,-0.435736666666667,0.876788907072454,-0.53271743798334,14,10,0.00413322254573383,0.18
"96",95,10,5.42,101.72,0.15,64,5,5.91639155555556,1.83466399124575,-0.408360844444444,0.819859489794291,-0.553128260157546,14,10,0.00386485469902457,0.28
"97",96,10,6.58,102.36,0.15,64,6,7.0496,1.84342912686377,-0.29504,0.782999675265878,-0.575248289258618,14,10,0.00369109586698244,0.46
"98",97,10,4.1,57.62,0.15,64,3,4.68524844444444,2.16000970578938,-0.531475155555556,0.882789776009402,-0.591302866073565,8,12,0.00416151091318935,0.08
"99",98,10,5.52,59.76,0.15,64,4,5.95307066666667,1.66459722132728,-0.404692933333333,0.743692711827125,-0.553229632791206,8,12,0.00350580106434649,0.26
"100",99,10,5.82,60,0.15,64,5,6.26664177777778,1.58197843330415,-0.373335822222222,0.760394689732671,-0.519339408348004,8,12,0.00358453494325475,0.24
"101",100,10,6.76,57.42,0.15,64,6,7.22388577777778,1.34942522483098,-0.277611422222222,0.76732795027351,-0.431366824812673,8,12,0.00361721864688249,0.42
"102",101,10,4.74285714285714,71.4571428571429,0.15,64,3,5.26322857142857,1.71446430612626,-0.473677142857143,0.838554219353149,-0.510894326375441,10,12,0.00395298249931469,0.02
"103",102,10,5.32,75.06,0.15,64,4,5.85086044444444,2.09379571955668,-0.414913955555556,0.817583392209484,-0.609520936272335,10,12,0.00385412507211218,0.18
"104",103,10,6.12,71.86,0.15,64,5,6.52933333333333,1.68229660944396,-0.347066666666667,0.72021281621634,-0.571887137991446,10,12,0.00339511577496023,0.26
"105",104,10,6.6,71.56,0.15,64,6,7.06301955555556,1.67757072968303,-0.293698044444444,0.767785360061302,-0.542323106575439,10,12,0.00361937489730068,0.44
"106",105,10,4.7,88,0.15,64,3,5.37544977777778,2.71747899176034,-0.462455022222222,0.926959076974759,-0.658890066938737,12,12,0.00436972699474184,0
"107",106,10,5.16,88.82,0.15,64,4,5.72359333333333,1.98041877051069,-0.427640666666667,0.863092001150777,-0.564187123449546,12,12,0.00406865471201055,0.14
"108",107,10,6.16,86.78,0.15,64,5,6.62177288888889,1.71234333746546,-0.337822711111111,0.77012951297945,-0.550248191394045,12,12,0.00363042534013108,0.3
"109",108,10,6.4,88.02,0.15,64,6,6.79151822222222,1.67316279332867,-0.320848177777778,0.703426213450283,-0.579582921485569,12,12,0.00331598297063381,0.32
"110",109,10,4.34,101.74,0.15,64,3,4.916528,1.53004732510581,-0.5083472,0.89078374279206,-0.417806411490927,14,12,0.00419919483399332,0.12
"111",110,10,5.82,101.72,0.15,64,4,6.31359955555556,1.76791917916694,-0.368640044444444,0.790706806824611,-0.552747197868401,14,12,0.00372742763357362,0.22
"112",111,10,6.08,101.48,0.15,64,5,6.62948711111111,1.99656664898307,-0.337051288888889,0.825884217309746,-0.58634778471813,14,12,0.00389325553689777,0.3
"113",112,10,6.54,102.3,0.15,64,6,7.00609422222222,1.55773621841729,-0.299390577777778,0.76789058395842,-0.507047101505658,14,12,0.00361987092750865,0.5
"114",113,10,4.58,57.16,0.15,64,3,5.08956044444444,2.14170388942499,-0.491043955555556,0.815503446579692,-0.619226798528792,8,14,0.00384432011438334,0.06
"115",114,10,6.06,58.54,0.15,64,4,6.58828133333333,2.91412486725817,-0.341171866666667,0.794664156345286,-0.72730607213377,8,14,0.00374608275811759,0.18
"116",115,10,5.68,56.78,0.15,64,5,6.063508,1.49047740615607,-0.3936492,0.694222776386404,-0.534227910118545,8,14,0.00327259755224652,0.14
"117",116,10,6.88,57.52,0.15,64,6,7.24870266666667,1.48649652309207,-0.275129733333333,0.676839537766154,-0.544674657994992,8,14,0.00319065217953077,0.38
"118",117,10,4.68,73.42,0.15,64,3,5.11199733333333,1.88196386752308,-0.488800266666667,0.750735645057841,-0.601089235551631,10,14,0.00353900176999237,0.14
"119",118,10,5.44,72.4,0.15,64,4,5.88740888888889,1.62165844651329,-0.411259111111111,0.759272003499058,-0.531792896875689,10,14,0.0035792425495952,0.14
"120",119,10,6.18,71.54,0.15,64,5,6.60092577777778,1.75901505923241,-0.339907422222222,0.727641516604282,-0.586335823115802,10,14,0.00343013500442501,0.28
"121",120,10,6.8,74.14,0.15,64,6,7.210536,1.70541538805296,-0.2789464,0.7141555418558,-0.581242466287853,10,14,0.00336656150978793,0.44
"122",121,10,4.74,86.84,0.15,64,3,5.34850888888889,2.44176780886228,-0.465149111111111,0.890190389727951,-0.635432006885729,12,14,0.00419639774082486,0.12
"123",122,10,5.02,86.6,0.15,64,4,5.54650488888889,1.59383739710043,-0.445349511111111,0.829593946165352,-0.479499008070346,12,14,0.00391074336643219,0.12
"124",123,10,5.9,87.18,0.15,64,5,6.36024177777778,1.63272207862036,-0.363975822222222,0.765097109195894,-0.531397829909672,12,14,0.00360670236119094,0.26
"125",124,10,6.94,85.26,0.15,64,6,7.38532355555555,1.72244827837549,-0.261467644444444,0.746923691767111,-0.566359291512914,12,14,0.00352103204984944,0.5
"126",125,10,5.24,104.12,0.15,64,3,6.01503066666667,3.71723959204257,-0.398496933333333,0.965659688818085,-0.740221294617313,14,14,0.00455216342854506,0.08
"127",126,10,5.76,100.96,0.15,64,4,6.27584311111111,2.42716133152493,-0.372415688888889,0.813780425605864,-0.664719268951692,14,14,0.00383619771561854,0.26
"128",127,10,6.38,104,0.15,64,5,6.80738533333333,1.82291052656407,-0.319261466666667,0.74140653153523,-0.593284189908828,14,14,0.00349502390709706,0.36
"129",128,10,7.04,101.16,0.15,64,6,7.51339155555555,1.97556349685249,-0.248660844444445,0.775943249340779,-0.60722940539394,14,14,0.00365783155616526,0.48
"130",129,10,4.4,59.1,0.15,81,3,5.09046311111111,1.77850439136952,-0.490953688888889,0.96113644268576,-0.459581630863644,8,8,0.00453084064179078,0.06
"131",130,10,4.9,59.26,0.15,81,4,5.45262,2.00072146319219,-0.454738,0.84822665818388,-0.576039606817374,8,8,0.0039985788132335,0.16
"132",131,10,5.26,59.2,0.15,81,5,5.73900088888889,1.46746505540255,-0.426099911111111,0.797763877466637,-0.456366013943824,8,8,0.00376069498361555,0.14
"133",132,10,6.56,59.68,0.15,81,6,6.96440622222222,1.73769877180647,-0.303559377777778,0.71167741151126,-0.590448342913072,8,8,0.00335487949131267,0.36
"134",133,10,4.31034482758621,73.1724137931034,0.15,81,3,4.96949425287356,1.46835282614012,-0.503050574712644,0.943394253700104,-0.357515280452031,10,8,0.00444720316082511,0.02
"135",134,10,4.83333333333333,76.125,0.15,81,4,5.34380277777778,1.49607541242025,-0.465619722222222,0.83253575941387,-0.443520191226825,10,8,0.00392461120707893,0.04
"136",135,10,4.9,74.64,0.15,81,5,5.41003288888889,1.38163496647061,-0.458996711111111,0.837031743083096,-0.39417301718898,10,8,0.00394580547734969,0.12
"137",136,10,6.26,73.9,0.15,81,6,6.75094666666667,1.71154540499177,-0.324905333333333,0.797889269125564,-0.533819396903818,10,8,0.00376128608556443,0.4
"138",137,10,4.09090909090909,89.5,0.15,81,3,4.79564444444445,1.987520798586,-0.520435555555556,0.962204434916187,-0.515877048632278,12,8,0.00453587520544671,0.1
"139",138,10,5.32,88.76,0.15,81,4,5.80786711111111,1.40338576959855,-0.419213288888889,0.794424085577362,-0.433923228532798,12,8,0.0037449510536645,0.16
"140",139,10,5.66,91.86,0.15,81,5,6.15294,1.39829863472436,-0.384706,0.807169576928585,-0.422748791364086,12,8,0.0038050338760912,0.2
"141",140,10,6.12,89.7,0.15,81,6,6.60546488888889,1.54697147152853,-0.339453511111111,0.785053498127072,-0.492522316942681,12,8,0.00370077768079915,0.32
"142",141,10,4.36,101.92,0.15,81,3,5.01342088888889,1.4708891342994,-0.498657911111111,0.951565532233319,-0.353067807733479,14,8,0.00448572293723711,0.1
"143",142,10,4.6,102.4,0.15,81,4,5.22255244444445,1.50208313741146,-0.477744755555556,0.909979632526927,-0.394188237746216,14,8,0.00428968512600955,0.1
"144",143,10,5.22,100.4,0.15,81,5,5.77320977777778,1.54999602342916,-0.422679022222222,0.859869152359756,-0.445244284912802,14,8,0.00405346205711142,0.2
"145",144,10,6.36,102.3,0.15,81,6,6.85073466666667,1.75785343820591,-0.314926533333333,0.79121565953222,-0.549896685164068,14,8,0.00372982638824147,0.4
"146",145,10,4.56,59.88,0.15,81,3,5.11818,2.255863330794,-0.488182,0.852150777263048,-0.622250707465014,8,10,0.00401707728797392,0.16
"147",146,10,4.72,61.16,0.15,81,4,5.16213466666667,1.67094892182501,-0.483786533333333,0.764028108200137,-0.542757951352775,8,10,0.00360166304216964,0.08
"148",147,10,5.84,60.92,0.15,81,5,6.29439333333333,1.70949785127305,-0.370560666666667,0.776394097210613,-0.545834996731679,8,10,0.00365995687340555,0.28
"149",148,10,6.38,57.22,0.15,81,6,6.77600177777778,1.66227554927882,-0.322399822222222,0.71478694794673,-0.569994909534198,8,10,0.00336953798664512,0.36
"150",149,10,4.56,74.92,0.15,81,3,5.18182311111111,1.91671170937358,-0.481817688888889,0.915870414707186,-0.52216579560287,10,10,0.00431745453951725,0.12
"151",150,10,5.18,74.86,0.15,81,4,5.68236311111111,1.7905916204974,-0.431763688888889,0.814649032368102,-0.545039179764617,10,10,0.00384029236716363,0.18
"152",151,10,5.96,76.54,0.15,81,5,6.405316,1.53773358045546,-0.3594684,0.743705550782701,-0.516362547950326,10,10,0.0035058615877635,0.26
"153",152,10,6.18,72.14,0.15,81,6,6.58471733333333,1.79199255161816,-0.341528266666667,0.728131938770078,-0.593674684578026,10,10,0.00343244687668554,0.32
"154",153,10,4.85,89.95,0.15,81,3,5.58796555555555,2.7001413211228,-0.441203444444444,0.968542842073309,-0.641299203676288,12,10,0.00456575474333152,0.12
"155",154,10,5.24,85.94,0.15,81,4,5.74538622222222,1.69073622435181,-0.425461377777778,0.813250737954606,-0.518996088070219,12,10,0.00383370074408444,0.14
"156",155,10,6.02,89.86,0.15,81,5,6.46662666666667,1.67321397800023,-0.353337333333333,0.750140388002984,-0.551676953536135,12,10,0.00353619570132545,0.2
"157",156,10,6.62,87.98,0.15,81,6,7.03290622222222,1.66304862533392,-0.296709377777778,0.714552623107389,-0.570335700218077,12,10,0.00336843336875913,0.42
"158",157,10,4.48,101.96,0.15,81,3,5.12089955555555,1.8953678809686,-0.487910044444444,0.906603209404499,-0.521674278377456,14,10,0.00427376851476939,0.04
"159",158,10,5.38,104,0.15,81,4,5.97385688888889,2.24868367691503,-0.402614311111111,0.879706482253597,-0.608790470938773,14,10,0.00414697612703521,0.2
"160",159,10,5.76,102.76,0.15,81,5,6.29567155555556,1.8279859133528,-0.370432844444444,0.840826026291007,-0.540025981519296,14,10,0.0039636918999234,0.3
"161",160,10,6.66,102.84,0.15,81,6,7.13974133333333,1.76793499235648,-0.286025866666667,0.777926616070308,-0.559980078773478,14,10,0.00366718123659212,0.38
"162",161,10,4.36,58.88,0.15,81,3,4.88760933333333,1.9113777928107,-0.511239066666667,0.841197168467287,-0.559900103667993,8,12,0.00396544148092094,0.04
"163",162,10,5.62,57.88,0.15,81,4,6.176352,2.40176803381408,-0.3823648,0.836495475735209,-0.651716791980602,8,12,0.00394327748882822,0.16
"164",163,10,6.12,59.36,0.15,81,5,6.52656133333333,1.28244137103801,-0.347343866666667,0.723673126868013,-0.435706658244916,8,12,0.00341142783580563,0.22
"165",164,10,6.56,57.26,0.15,81,6,6.93809911111111,1.53334909076796,-0.306190088888889,0.690924423374067,-0.549401745803348,8,12,0.00325704896703472,0.28
"166",165,10,5.09523809523809,72.4285714285714,0.15,81,3,5.70505185185185,2.55169829555705,-0.429494814814815,0.89854961268707,-0.647862126078306,10,12,0.00423580349575715,0.06
"167",166,10,5.62,74.9,0.15,81,4,6.08524044444444,1.63275945179822,-0.391475955555556,0.783887811600195,-0.519900000739932,10,12,0.00369528258181321,0.22
"168",167,10,5.62,74.94,0.15,81,5,6.06738577777778,1.85257489080251,-0.393261422222222,0.756501115071797,-0.591648834912099,10,12,0.00356618045628302,0.26
"169",168,10,6.62,73.98,0.15,81,6,7.05213555555556,1.71113160000838,-0.294786444444444,0.742488839137099,-0.566083146887438,10,12,0.00350012595406114,0.5
"170",169,10,4.42,89.62,0.15,81,3,4.93400844444445,1.37826730030819,-0.506599155555556,0.821625842204384,-0.403870466911124,12,12,0.00387318136413886,0.06
"171",170,10,5.92,89.62,0.15,81,4,6.393784,1.59829663133735,-0.3606216,0.79133477641411,-0.504888666534964,12,12,0.00373038791060772,0.26
"172",171,10,6,89.46,0.15,81,5,6.46787555555555,2.08819231291609,-0.353212444444444,0.76236448111859,-0.634916536947704,12,12,0.00359382062889812,0.26
"173",172,10,6.64,90.44,0.15,81,6,7.07280755555556,1.6585368040027,-0.292719244444444,0.751134151957758,-0.547110350433601,12,12,0.00354088034953425,0.4
"174",173,10,4.8,104.92,0.15,81,3,5.442972,2.42542977617778,-0.4557028,0.891566544651877,-0.632408840112084,14,12,0.00420288499734934,0.04
"175",174,10,5.12,105.54,0.15,81,4,5.57557022222222,1.59752642636198,-0.442442977777778,0.774772503945221,-0.515017409940693,14,12,0.00365231260944364,0.12
"176",175,10,6.16,104.38,0.15,81,5,6.63437066666667,1.89650824502705,-0.336562933333333,0.77995407252025,-0.588742060802839,14,12,0.00367673875795422,0.34
"177",176,10,6.18,102.72,0.15,81,6,6.64404577777778,1.54978050788605,-0.335595422222222,0.772082317019883,-0.501811828777593,14,12,0.00363963094665987,0.34
"178",177,10,4.98,59,0.15,81,3,5.50298177777778,2.72909196735147,-0.449701822222222,0.829311141026347,-0.696121951569417,8,14,0.00390941021022189,0.12
"179",178,10,5.74,59.3,0.15,81,4,6.18792044444444,2.33887727834882,-0.381207955555556,0.745985533810617,-0.681049732400983,8,14,0.00351660953083036,0.2
"180",179,10,6.5,58.04,0.15,81,5,6.88532222222222,1.58440523745272,-0.311467777777778,0.694676803766794,-0.561553580267358,8,14,0.00327473785784331,0.34
"181",180,10,6.96,60.56,0.15,81,6,7.32142755555556,1.58040474295535,-0.267857244444444,0.668522802535369,-0.576992662471238,8,14,0.00315144671367063,0.5
"182",181,10,4.92,73.3,0.15,81,3,5.43937866666667,2.27421834814642,-0.456062133333333,0.819572036916051,-0.639624736303778,10,14,0.00386349963316141,0.08
"183",182,10,5.62,75.9,0.15,81,4,6.08384977777778,1.52874873232729,-0.391615022222222,0.769566171204501,-0.49660388595518,10,14,0.00362776972153647,0.18
"184",183,10,6.12,75.18,0.15,81,5,6.55011155555556,1.76083004128609,-0.344988844444444,0.734918489704812,-0.58262951422158,10,14,0.00346443898459766,0.28
"185",184,10,6.38,74.12,0.15,81,6,6.81508133333333,1.87685755137957,-0.318491866666667,0.737796607770507,-0.606897919755181,10,14,0.00347800656327305,0.38
"186",185,10,4.66,89.1,0.15,81,3,5.12740311111111,1.90631430722855,-0.487259688888889,0.781796506963061,-0.58989107724861,12,14,0.00368542407721025,0.02
"187",186,10,5.44,88.44,0.15,81,4,5.95023244444445,1.40084143099202,-0.404976755555555,0.812213327780952,-0.420196097993922,12,14,0.00382881034562669,0.2
"188",187,10,5.93877551020408,89.1428571428571,0.15,81,5,6.38178276643991,1.44702037504223,-0.361821723356009,0.740275095376019,-0.488414186735681,12,14,0.00348969026589267,0.18
"189",188,10,6.88,88.08,0.15,81,6,7.34009733333333,1.40615707414422,-0.265990266666667,0.768403823546263,-0.453543393070856,12,14,0.00362229036212823,0.48
"190",189,10,4.6,103.4,0.15,81,3,5.10170622222222,2.18121790966168,-0.489829377777778,0.811195340569174,-0.628099816631803,14,14,0.00382401150788929,0.06
"191",190,10,5.04,103.78,0.15,81,4,5.49523244444444,1.75343620862911,-0.450476755555556,0.762097415090069,-0.565369181188575,14,14,0.00359256166756618,0.14
"192",191,10,6.12,107.64,0.15,81,5,6.63744888888889,1.65744722631663,-0.336255111111111,0.820473821504755,-0.50497740834373,14,14,0.00386775068648035,0.16
"193",192,10,6.58,103.12,0.15,81,6,7.00270533333333,1.55756590631284,-0.299729466666667,0.734408480794724,-0.528489627425617,14,14,0.00346203477953906,0.42
"194",193,10,8.16,42.6,0.3,49,3,8.59844088888889,1.20425413078654,-0.140155911111111,0.744981685895679,-0.381375021392616,8,8,0.00351187734637747,0.82
"195",194,10,9.08,41.82,0.3,49,4,9.39800355555555,1.1091672888913,-0.0601996444444446,0.61899791220731,-0.44192556126854,8,8,0.00291798414174736,0.92
"196",195,10,9.46,44.1,0.3,49,5,9.77324044444444,0.770831709027349,-0.0226759555555559,0.626375128116821,-0.187403526890203,8,8,0.00295276067105331,1
"197",196,10,9.62,42.12,0.3,49,6,9.92812577777778,0.677372192429721,-0.00718742222222226,0.619457266508727,-0.0854994146028564,8,8,0.00292014955869069,1
"198",197,10,8.28,56.96,0.3,49,3,8.70783822222222,1.45896196402699,-0.129216177777778,0.737377392697992,-0.494587651440412,10,8,0.00347603036446937,0.8
"199",198,10,8.8,53.14,0.3,49,4,9.156412,1.31444552958408,-0.0843588,0.660588591982273,-0.497439355899901,10,8,0.00311404448643426,0.86
"200",199,10,9.18,53.14,0.3,49,5,9.54098977777778,0.993960818151986,-0.0459010222222223,0.671184643848725,-0.324737322043921,10,8,0.00316399475395808,0.92
"201",200,10,9.58,54.74,0.3,49,6,9.95039244444445,0.690679801507787,-0.00496075555555517,0.672838917174533,-0.0258309049928875,10,8,0.00317179307320217,0.98
"202",201,10,8.04,64.98,0.3,49,3,8.51044844444444,1.39788608439209,-0.148955155555556,0.784086978314055,-0.439090933754423,12,8,0.00369622146270625,0.82
"203",202,10,8.94,64.02,0.3,49,4,9.35467511111111,1.13116678460825,-0.0645324888888886,0.719510448289969,-0.36392187422728,12,8,0.00339180478080273,0.98
"204",203,10,9.26,67.42,0.3,49,5,9.63112977777778,1.05396716464239,-0.036887022222222,0.689775840876088,-0.345543329985876,12,8,0.00325163449721423,0.9
"205",204,10,9.36,66.36,0.3,49,6,9.70035022222222,1.00051762891813,-0.0299649777777782,0.650907937921754,-0.349428816536109,12,8,0.00306840944555083,0.92
"206",205,10,7.94,78.82,0.3,49,3,8.41586311111111,1.46188320733716,-0.158413688888889,0.790369806453439,-0.459348186991552,14,8,0.00372583899858884,0.78
"207",206,10,9.1,76.8,0.3,49,4,9.446456,0.959134687191084,-0.0553544000000002,0.658289584678671,-0.31366304079093,14,8,0.00310320686207176,0.94
"208",207,10,9.56,78.78,0.3,49,5,9.92684444444445,0.697238377357537,-0.00731555555555504,0.678749827608151,-0.0265168274578577,14,8,0.00319965737220616,1
"209",208,10,9.66,77.4,0.3,49,6,9.993496,0.536702834974902,-0.000650399999999621,0.641471960039651,0.195208816196488,14,8,0.00302392781923376,1
"210",209,10,8.34,42.1,0.3,49,3,8.681356,1.55834012644218,-0.1318644,0.652322651731161,-0.581399053606821,8,10,0.00307507847040463,0.76
"211",210,10,8.9,44.34,0.3,49,4,9.23317155555556,1.09332408422097,-0.0766828444444443,0.64297911196901,-0.41190437378213,8,10,0.00303103260156394,0.88
"212",211,10,9.08,41.82,0.3,49,5,9.39075066666666,1.02910798951565,-0.0609249333333337,0.611873146791735,-0.405433488977468,8,10,0.00288439767548258,0.92
"213",212,10,9.6,43.46,0.3,49,6,9.87213022222222,0.686872307157109,-0.0127869777777776,0.562876596637953,-0.18052221530427,8,10,0.00265342572302601,1
"214",213,10,7.9,55.24,0.3,49,3,8.341168,1.90376655762575,-0.1658832,0.747975253170961,-0.607107683358097,10,10,0.00352598915784607,0.72
"215",214,10,9.12,53.66,0.3,49,4,9.45653688888889,1.02883262963451,-0.0543463111111108,0.646659826635777,-0.371462560566823,10,10,0.0030483836569005,0.92
"216",215,10,9.5,55.96,0.3,49,5,9.85800444444444,0.766368996088557,-0.0141995555555559,0.660865452588059,-0.137666768931121,10,10,0.00311534961984622,0.98
"217",216,10,9.74,55.86,0.3,49,6,10.0067422222222,0.5629927011579,0.000674222222222349,0.552794652819965,-0.0181139974229872,10,10,0.0026058989840844,0.98
"218",217,10,8.64,64.64,0.3,49,3,9.08190533333333,0.978035897622499,-0.0918094666666667,0.749343347943796,-0.233828380159287,12,10,0.00353243841845392,0.92
"219",218,10,9,65.06,0.3,49,4,9.32007911111111,1.14751794101292,-0.0679920888888891,0.637616946438536,-0.444351217833067,12,10,0.00300575511084099,0.92
"220",219,10,9.46,66.24,0.3,49,5,9.76964177777778,0.749930479588256,-0.0230358222222217,0.602544197573549,-0.196533260117162,12,10,0.00284042058712576,0.98
"221",220,10,9.68,69.04,0.3,49,6,9.95573288888889,0.468074865515858,-0.00442671111111131,0.583261923808554,0.246086826656993,12,10,0.00274952307688627,1
