"","sim","N_actual","N_mean","N_bias","n_captured","tau","nsites","ntraps","pa_detects_total","N_lower_95","N_upper_95","cred_contains_actual_N","N_sd","N_naive_se","seed"
"226",3,10,8.51073333333333,-0.148926666666667,7,0.25,16,3,46,7,12,1,1.47700144687565,0.00696265159272075,NA
"227",3,10,7.41242222222222,-0.258757777777778,7,0.25,16,3,35,7,10,1,0.817442137801766,0.00385345919244838,NA
"228",3,10,8.9504,-0.10496,8,0.25,16,3,40,8,12,1,1.22026210153207,0.00575237071212185,NA
"229",3,10,6.5786,-0.34214,5,0.25,16,3,40,5,10,1,1.53907880502568,0.00725528706542767,NA
"230",3,10,6.75317777777778,-0.324682222222222,6,0.25,16,3,42,6,10,1,1.17106710098983,0.00552046325556254,NA
"231",3,10,8.96971111111111,-0.103028888888889,8,0.25,16,3,33,8,12,1,1.25353976674404,0.00590924313034474,NA
"232",3,10,6.57377777777778,-0.342622222222222,6,0.25,16,3,35,6,9,0,0.976683864344021,0.00460413189035426,NA
"233",3,10,6.80022222222222,-0.319977777777778,6,0.25,16,3,24,6,10,1,1.08007370465564,0.00509151627162187,NA
"234",3,10,7.23355555555556,-0.276644444444444,6,0.25,16,3,40,6,11,1,1.36079374607233,0.0064148432376266,NA
"235",3,10,6.299,-0.3701,5,0.25,16,3,43,5,10,1,1.40305954238173,0.00661408611217744,NA
"236",3,10,6.64631111111111,-0.335368888888889,6,0.25,16,3,39,6,9,0,1.02994874132275,0.00485522492842577,NA
"237",3,10,7.83508888888889,-0.216491111111111,7,0.25,16,3,41,7,11,1,1.15912359816429,0.00546416104330215,NA
"238",3,10,7.23935555555556,-0.276064444444444,6,0.25,16,3,35,6,11,1,1.36850911683168,0.00645121384418195,NA
"239",3,10,8.12377777777778,-0.187622222222222,7,0.25,16,3,42,7,11,1,1.28675486326267,0.00606582059691868,NA
"240",3,10,8.903,-0.1097,8,0.25,16,3,36,8,12,1,1.19015415870682,0.00561044050852643,NA
"241",3,10,5.34008888888889,-0.465991111111111,4,0.25,16,3,43,4,9,0,1.46064987927759,0.00688556956384333,NA
"242",3,10,9.13153333333333,-0.086846666666667,8,0.25,16,3,35,8,12,1,1.31462020224073,0.00619717906459503,NA
"243",3,10,5.33037777777778,-0.466962222222222,4,0.25,16,3,38,4,9,0,1.39006958955491,0.00655285088730321,NA
"244",3,10,6.6146,-0.33854,6,0.25,16,3,38,6,9,0,0.994361845110041,0.00468746669086985,NA
"245",3,10,9.70884444444444,-0.0291155555555561,9,0.25,16,3,30,9,12,1,1.04222375654143,0.00491308990509442,NA
"246",3,10,5.45517777777778,-0.454482222222222,4,0.25,16,3,42,4,9,0,1.49710709857706,0.00705743054377572,NA
"247",3,10,8.95975555555555,-0.104024444444445,8,0.25,16,3,35,8,12,1,1.21063420428475,0.00570698436924085,NA
"248",3,10,9.15486666666667,-0.084513333333333,9,0.25,16,3,35,9,11,1,0.478097218773444,0.0022537719030742,NA
"249",3,10,7.86991111111111,-0.213008888888889,7,0.25,16,3,43,7,11,1,1.12735413514999,0.00531439835842171,NA
"250",3,10,8.188,-0.1812,7,0.25,16,3,40,7,12,1,1.32694537092625,0.00625528046697368,NA
"251",3,10,5.64844444444444,-0.435155555555556,5,0.25,16,3,48,5,9,0,1.06984459596887,0.0050432957908358,NA
"252",3,10,8.28502222222222,-0.171497777777778,7,0.25,16,3,35,7,12,1,1.40600523018219,0.00662797221763719,NA
"253",3,10,7.13688888888889,-0.286311111111111,6,0.25,16,3,40,6,11,1,1.3421588400351,0.00632699744812193,NA
"254",3,10,7.4578,-0.25422,7,0.25,16,3,34,7,10,1,0.916426659947611,0.00432007670472729,NA
"255",3,10,6.75864444444444,-0.324135555555556,6,0.25,16,3,44,6,10,1,1.12553102658457,0.00530580414222536,NA
"256",3,10,9.32688888888889,-0.067311111111111,8,0.25,16,3,36,8,13,1,1.43523536083796,0.00676576437498163,NA
"257",3,10,5.45362222222222,-0.454637777777778,5,0.25,16,3,38,5,8,0,0.875569353804472,0.0041274735164951,NA
"258",3,10,8.84957777777778,-0.115042222222222,8,0.25,16,3,38,8,12,1,1.15746976647857,0.00545636480596938,NA
"259",3,10,5.48333333333333,-0.451666666666667,4,0.25,16,3,39,4,9,0,1.45331507729141,0.00685099297568937,NA
"260",3,10,7.30451111111111,-0.269548888888889,6,0.25,16,3,35,6,11,1,1.3831702506632,0.00652032709186298,NA
"261",3,10,5.86764444444444,-0.413235555555556,5,0.25,16,3,38,5,9,0,1.19648672641193,0.00564029251897048,NA
"262",3,10,8.15302222222222,-0.184697777777778,7,0.25,16,3,27,7,11,1,1.30317549977107,0.00614322821976194,NA
"263",3,10,6.44395555555556,-0.355604444444444,6,0.25,16,3,42,6,9,0,0.915417256408421,0.00431531833081053,NA
"264",3,10,7.6424,-0.23576,7,0.25,16,3,32,7,10,1,0.976188207529863,0.00460179534172471,NA
"265",3,10,9.31766666666667,-0.0682333333333331,9,0.25,16,3,37,9,11,1,0.703711591965608,0.00331732825785641,NA
"266",3,10,9.11715555555556,-0.0882844444444441,8,0.25,16,3,31,8,13,1,1.32040481486202,0.00622444799000201,NA
"267",3,10,8.42633333333333,-0.157366666666667,7,0.25,16,3,36,7,12,1,1.42101539818666,0.0066987308281886,NA
"268",3,10,5.80168888888889,-0.419831111111111,5,0.25,16,3,35,5,9,0,1.14219648297334,0.0053843658570525,NA
"269",3,10,4.58351111111111,-0.541648888888889,4,0.25,16,3,36,4,7,0,0.921412131757687,0.00434357844422275,NA
"270",3,10,10.3060222222222,0.03060222222222,9,0.25,16,3,34,9,14,1,1.39073683209628,0.00655599629880785,NA
"271",3,10,6.5232,-0.34768,6,0.25,16,3,28,6,9,0,0.942722628300651,0.0044440370883293,NA
"272",3,10,6.18468888888889,-0.381531111111111,5,0.25,16,3,31,5,9,0,1.32046956533834,0.00622475322667463,NA
"273",3,10,8.30306666666667,-0.169693333333333,8,0.25,16,3,38,8,10,1,0.691041956259375,0.00325760302236948,NA
"274",3,10,7.89782222222222,-0.210217777777778,7,0.25,16,3,47,7,11,1,1.19632416425653,0.00563952619362081,NA
"275",3,10,5.29131111111111,-0.470868888888889,4,0.25,16,3,44,4,9,0,1.38525666759694,0.00653016255561115,NA
"276",3,10,5.47444444444444,-0.452555555555556,5,0.25,16,3,41,5,8,0,0.904795001522517,0.00426524454106843,NA
"277",3,10,7.71617777777778,-0.228382222222222,7,0.25,16,3,39,7,11,1,1.09221706751706,0.00514876063312665,NA
"278",3,10,9.13628888888889,-0.086371111111111,8,0.25,16,3,40,8,13,1,1.34532069809251,0.00634190258994555,NA
"279",3,10,8.70166666666667,-0.129833333333333,8,0.25,16,3,45,8,12,1,1.05467201150196,0.00497177154173796,NA
"280",3,10,7.19091111111111,-0.280908888888889,6,0.25,16,3,49,6,11,1,1.36188380457154,0.00641998182267115,NA
"281",3,10,7.80531111111111,-0.219468888888889,7,0.25,16,3,47,7,11,1,1.13867981292334,0.00536778811545548,NA
"282",3,10,5.81448888888889,-0.418551111111111,5,0.25,16,3,35,5,9,0,1.15885667979022,0.00546290277801996,NA
"283",3,10,10.9842666666667,0.09842666666667,10,0.25,16,3,46,10,14,1,1.22893242807562,0.00579324302341547,NA
"284",3,10,4.76277777777778,-0.523722222222222,4,0.25,16,3,37,4,8,0,1.10630392334263,0.00521516670832572,NA
"285",3,10,7.15028888888889,-0.284971111111111,6,0.25,16,3,27,6,10,1,1.288291339885,0.00607306361717724,NA
"286",3,10,5.171,-0.4829,4,0.25,16,3,40,4,9,0,1.33851448853683,0.00630981781040559,NA
"287",3,10,5.3732,-0.46268,5,0.25,16,3,32,5,7,0,0.759137749030247,0.00357860966795986,NA
"288",3,10,7.41157777777778,-0.258842222222222,6,0.25,16,3,40,6,11,1,1.43468328904495,0.00676316188359136,NA
"289",3,10,8.35257777777778,-0.164742222222222,7,0.25,16,3,39,7,12,1,1.40342415048278,0.00661580489124895,NA
"290",3,10,5.58835555555556,-0.441164444444444,5,0.25,16,3,34,5,8,0,0.997437752924764,0.00470196665936382,NA
"291",3,10,4.60008888888889,-0.539991111111111,3,0.25,16,3,41,3,8,0,1.58032132499083,0.0074497061690315,NA
"292",3,10,10.8723777777778,0.08723777777778,10,0.25,16,3,42,10,14,1,1.1782987167536,0.00555455341919921,NA
"293",3,10,6.1738,-0.38262,5,0.25,16,3,44,5,10,1,1.32713117058433,0.00625615633496147,NA
"294",3,10,7.83833333333333,-0.216166666666667,5,0.25,16,3,35,5,13,1,2.03180818891568,0.0095780356563509,NA
"295",3,10,3.96928888888889,-0.603071111111111,3,0.25,16,3,34,3,7,0,1.16046833391809,0.00547050018843825,NA
"296",3,10,8.25328888888889,-0.174671111111111,8,0.25,16,3,34,8,10,1,0.693357275047453,0.0032685175398072,NA
"297",3,10,9.63373333333333,-0.036626666666667,9,0.25,16,3,38,9,12,1,0.957358743114072,0.00451303239522794,NA
"298",3,10,9.11497777777778,-0.088502222222222,8,0.25,16,3,30,8,12,1,1.28839922169017,0.00607357217688391,NA
"299",3,10,8.45771111111111,-0.154228888888889,8,0.25,16,3,33,8,11,1,0.802996735128288,0.00378536291119914,NA
"300",3,10,4.66168888888889,-0.533831111111111,4,0.25,16,3,40,4,7,0,1.04077572414417,0.00490626381491124,NA
"301",4,10,8.83282222222222,-0.116717777777778,8,0.3,16,3,37,8,12,1,1.17224092827533,0.00552599673045268,NA
"302",4,10,7.05533333333333,-0.294466666666667,6,0.3,16,3,38,6,10,1,1.25639518313181,0.00592270369228409,NA
"303",4,10,6.73586666666667,-0.326413333333333,6,0.3,16,3,35,6,10,1,1.09517842905256,0.00516272062528197,NA
"304",4,10,9.25131111111111,-0.0748688888888889,8,0.3,16,3,28,8,13,1,1.37766969608697,0.00649439722892203,NA
"305",4,10,9.63651111111111,-0.036348888888889,9,0.3,16,3,31,9,12,1,1.01880594826607,0.00480269729821419,NA
"306",4,10,8.34982222222222,-0.165017777777778,7,0.3,16,3,32,7,12,1,1.42694027544819,0.00672666096745078,NA
"307",4,10,8.6388,-0.13612,8,0.3,16,3,31,8,11,1,1.03126802975484,0.00486144411373691,NA
"308",4,10,9.82457777777778,-0.017542222222222,9,0.3,16,3,39,9,13,1,1.15268330098437,0.00543380119124362,NA
"309",4,10,9.59226666666667,-0.0407733333333329,9,0.3,16,3,31,9,12,1,0.932449322563837,0.00439560826065128,NA
"310",4,10,8.38417777777778,-0.161582222222222,8,0.3,16,3,31,8,10,1,0.749976252100417,0.00353542195726051,NA
"311",4,10,10.7340888888889,0.07340888888889,10,0.3,16,3,40,10,14,1,1.09057881682262,0.00514103784529117,NA
"312",4,10,8.58935555555555,-0.141064444444445,8,0.3,16,3,32,8,11,1,0.990776159814,0.00467056360828297,NA
"313",4,10,7.62522222222222,-0.237477777777778,7,0.3,16,3,36,7,10,1,1.02236564462893,0.00481947786779517,NA
"314",4,10,8.96086666666667,-0.103913333333333,8,0.3,16,3,25,8,12,1,1.24046250287921,0.00584759631729018,NA
"315",4,10,9.40397777777778,-0.0596022222222221,9,0.3,16,3,34,9,11,1,0.772638839713965,0.003642254419799,NA
"316",4,10,7.98224444444444,-0.201775555555556,7,0.3,16,3,36,7,11,1,1.2339668281625,0.00581697541301973,NA
"317",4,10,10.1462888888889,0.01462888888889,9,0.3,16,3,31,9,13,1,1.32132699417812,0.0062287951849879,NA
"318",4,10,10.0414888888889,0.00414888888888996,9,0.3,16,3,32,9,13,1,1.26581675465554,0.00596711740637654,NA
"319",4,10,9.36097777777778,-0.063902222222222,9,0.3,16,3,29,9,11,1,0.748878239567473,0.00353024587654136,NA
"320",4,10,9.14128888888889,-0.0858711111111109,8,0.3,16,3,40,8,12,1,1.30932891705516,0.00617223570702227,NA
"321",4,10,5.58262222222222,-0.441737777777778,5,0.3,16,3,34,5,8,0,1.0259506502374,0.00483637774630409,NA
"322",4,10,10.0887333333333,0.00887333333333,9,0.3,16,3,36,9,13,1,1.29750505303544,0.00611649747750114,NA
"323",4,10,10.2918888888889,0.02918888888889,9,0.3,16,3,30,9,14,1,1.36652769083928,0.00644187331247767,NA
"324",4,10,9.25015555555555,-0.074984444444445,8,0.3,16,3,37,8,13,1,1.37279021189269,0.00647139511983892,NA
"325",4,10,7.95775555555556,-0.204224444444444,7,0.3,16,3,27,7,11,1,1.22625171427564,0.0057806060173729,NA
"326",4,10,3.10053333333333,-0.689946666666667,2,0.3,16,3,26,2,6,0,1.3054662125253,0.00615402674324373,NA
"327",4,10,9.41355555555556,-0.0586444444444441,9,0.3,16,3,38,9,12,1,0.824249294786354,0.00388554843821107,NA
"328",4,10,9.08948888888889,-0.0910511111111109,8,0.3,16,3,33,8,12,1,1.29092813071219,0.00608549356834042,NA
"329",4,10,7.17482222222222,-0.282517777777778,6,0.3,16,3,31,6,11,1,1.33070945460124,0.00627302452758391,NA
"330",4,10,10.9628888888889,0.09628888888889,10,0.3,16,3,33,10,14,1,1.21576224395578,0.00573115818007806,NA
"331",4,10,10.6606,0.06606,10,0.3,16,3,34,10,13,1,1.01791049532065,0.00479847609254791,NA
"332",4,10,8.51884444444445,-0.148115555555555,7,0.3,16,3,44,7,12,1,1.47515871842363,0.00695396488749202,NA
"333",4,10,9.88862222222222,-0.0111377777777779,9,0.3,16,3,35,9,13,1,1.19676607597139,0.00564160938542257,NA
"334",4,10,8.80364444444444,-0.119635555555556,8,0.3,16,3,39,8,12,1,1.13100035831531,0.00533158681926116,NA
"335",4,10,6.67102222222222,-0.332897777777778,6,0.3,16,3,24,6,9,0,0.999275421149913,0.00471062951045431,NA
"336",4,10,7.042,-0.2958,6,0.3,16,3,41,6,10,1,1.25931379790072,0.00593646217424925,NA
"337",4,10,10.6087555555556,0.06087555555556,10,0.3,16,3,25,10,13,1,0.978396733564995,0.00461220643329717,NA
"338",4,10,5.57968888888889,-0.442031111111111,5,0.3,16,3,33,5,8,0,1.02236415422412,0.00481947084195951,NA
"339",4,10,9.79104444444445,-0.020895555555555,9,0.3,16,3,37,9,13,1,1.11324780341908,0.00524790047292438,NA
"340",4,10,9.2046,-0.0795400000000001,9,0.3,16,3,37,9,11,1,0.545640205492265,0.00257217259594401,NA
"341",4,10,10.2456222222222,0.0245622222222201,10,0.3,16,3,44,10,12,1,0.612980212160561,0.00288961643167934,NA
"342",4,10,9.641,-0.0359,9,0.3,16,3,29,9,13,1,1.03685882545122,0.00488779937739785,NA
"343",4,10,9.94666666666667,-0.00533333333333292,9,0.3,16,3,39,9,13,1,1.20714039676821,0.00569051440266016,NA
"344",4,10,10.7850444444444,0.07850444444444,10,0.3,16,3,23,10,14,1,1.09616438839637,0.00516736848220185,NA
"345",4,10,6.82782222222222,-0.317217777777778,6,0.3,16,3,39,6,10,1,1.18352925438447,0.00557921041005278,NA
"346",4,10,4.96102222222222,-0.503897777777778,4,0.3,16,3,31,4,8,0,1.20496274643196,0.00568024886052802,NA
"347",4,10,8.71675555555556,-0.128324444444444,8,0.3,16,3,36,8,12,1,1.09071796921721,0.00514169381597008,NA
"348",4,10,6.2682,-0.37318,5,0.3,16,3,46,5,10,1,1.39464084761867,0.00657440000447279,NA
"349",4,10,9.08951111111111,-0.091048888888889,8,0.3,16,3,30,8,12,1,1.29423614788072,0.00610108771082143,NA
"350",4,10,8.58462222222222,-0.141537777777778,8,0.3,16,3,31,8,11,1,0.991774416490979,0.00467526943538735,NA
"351",4,10,6.18197777777778,-0.381802222222222,5,0.3,16,3,42,5,10,1,1.35210627597718,0.00637389011085568,NA
"352",4,10,7.76264444444444,-0.223735555555556,7,0.3,16,3,28,7,11,1,1.08376893669186,0.00510893576249432,NA
"353",4,10,8.86617777777778,-0.113382222222222,8,0.3,16,3,36,8,12,1,1.22758687900127,0.00578690004424951,NA
"354",4,10,6.9972,-0.30028,6,0.3,16,3,35,6,10,1,1.2720697514196,0.00599659431580723,NA
"355",4,10,6.10351111111111,-0.389648888888889,5,0.3,16,3,38,5,9,0,1.31148402146223,0.00618239496662496,NA
"356",4,10,8.6622,-0.13378,8,0.3,16,3,31,8,11,1,1.04744344146183,0.00493769573578023,NA
"357",4,10,9.94948888888889,-0.00505111111111098,9,0.3,16,3,36,9,13,1,1.21466651718982,0.0057259928745678,NA
"358",4,10,6.99051111111111,-0.300948888888889,6,0.3,16,3,37,6,10,1,1.22542010845158,0.00577668578992311,NA
"359",4,10,9.92495555555556,-0.00750444444444405,9,0.3,16,3,40,9,13,1,1.19745107810248,0.00564483851643604,NA
"360",4,10,6.60882222222222,-0.339117777777778,6,0.3,16,3,36,6,10,1,1.10761329377868,0.00522133913975514,NA
"361",4,10,7.23795555555556,-0.276204444444444,6,0.3,16,3,43,6,11,1,1.35228038326497,0.00637471086048135,NA
"362",4,10,7.06297777777778,-0.293702222222222,6,0.3,16,3,25,6,10,1,1.2708451783076,0.00599082162279686,NA
"363",4,10,8.59095555555556,-0.140904444444444,8,0.3,16,3,40,8,11,1,1.01046457906776,0.00476337570671751,NA
"364",4,10,9.83575555555556,-0.016424444444444,9,0.3,16,3,33,9,13,1,1.15169822166037,0.00542915748277691,NA
"365",4,10,10.8616888888889,0.0861688888888899,10,0.3,16,3,34,10,14,1,1.15148674490531,0.00542816057179312,NA
"366",4,10,8.06842222222222,-0.193157777777778,7,0.3,16,3,39,7,11,1,1.30909673449578,0.00617114118794087,NA
"367",4,10,9.22588888888889,-0.0774111111111109,8,0.3,16,3,35,8,13,1,1.36990442555984,0.0064577913926055,NA
"368",4,10,7.17382222222222,-0.282617777777778,6,0.3,16,3,43,6,11,1,1.36058985396881,0.00641388208103304,NA
"369",4,10,6.45446666666667,-0.354553333333333,6,0.3,16,3,46,6,9,0,0.933828133544723,0.00440210803794834,NA
"370",4,10,7.92075555555556,-0.207924444444444,7,0.3,16,3,33,7,11,1,1.20457337130084,0.00567841332855709,NA
"371",4,10,10.1826444444444,0.0182644444444399,9,0.3,16,3,26,9,13,1,1.32985892180639,0.00626901507753822,NA
"372",4,10,8.31002222222222,-0.168997777777778,8,0.3,16,3,28,8,10,1,0.713713128866028,0.00336447595495358,NA
"373",4,10,5.17315555555556,-0.482684444444444,4,0.3,16,3,41,4,8,0,1.29189302015545,0.00609004210079658,NA
"374",4,10,8.82573333333333,-0.117426666666667,8,0.3,16,3,35,8,12,1,1.16195956087619,0.00547752989973396,NA
"375",4,10,10.6682222222222,0.06682222222222,10,0.3,16,3,31,10,13,1,0.985985462425057,0.00464798004421408,NA
"376",4,10,9.89335555555556,-0.010664444444444,9,0.3,16,3,29,9,13,1,1.21141497465982,0.0057106649560859,NA
"377",4,10,8.19217777777778,-0.180782222222222,8,0.3,16,3,32,8,10,1,0.53856468980477,0.00253881829512388,NA
"378",4,10,5.99053333333333,-0.400946666666667,5,0.3,16,3,35,5,9,0,1.26168810247636,0.00594765475335615,NA
"379",4,10,7.29588888888889,-0.270411111111111,7,0.3,16,3,34,7,9,0,0.728648221368781,0.00343488065619588,NA
"380",4,10,8.93037777777778,-0.106962222222222,8,0.3,16,3,32,8,12,1,1.20895119964723,0.00569905060929443,NA
"381",4,10,7.8068,-0.21932,7,0.3,16,3,39,7,11,1,1.12035286495463,0.00528139405420796,NA
"382",4,10,8.74206666666667,-0.125793333333333,8,0.3,16,3,31,8,12,1,1.08343426842419,0.00510735812115089,NA
"383",4,10,9.25586666666667,-0.074413333333333,8,0.3,16,3,34,8,13,1,1.3431451914485,0.00633164715327559,NA
"384",4,10,7.305,-0.2695,7,0.3,16,3,35,7,9,0,0.720731024773691,0.00339755863352671,NA
"385",4,10,9.52453333333333,-0.0475466666666669,9,0.3,16,3,37,9,12,1,0.94120255302867,0.00443687138477776,NA
"386",4,10,10.1733333333333,0.01733333333333,9,0.3,16,3,35,9,14,1,1.34099298417407,0.00632150155088713,NA
"387",4,10,7.25384444444444,-0.274615555555556,6,0.3,16,3,38,6,11,1,1.36017306890531,0.00641191733740176,NA
"388",4,10,9.21531111111111,-0.0784688888888891,9,0.3,16,3,39,9,11,1,0.632898995023558,0.00298351447458206,NA
"389",4,10,6.87513333333333,-0.312486666666667,6,0.3,16,3,38,6,10,1,1.17284790879311,0.00552885806405382,NA
"390",4,10,5.90208888888889,-0.409791111111111,5,0.3,16,3,33,5,9,0,1.20161047036575,0.00566444607960253,NA
"391",4,10,7.6458,-0.23542,7,0.3,16,3,32,7,10,1,0.983151088039111,0.00463461867522258,NA
"392",4,10,8.66091111111111,-0.133908888888889,8,0.3,16,3,44,8,11,1,1.03965724620755,0.00490099125935394,NA
"393",4,10,8.66357777777778,-0.133642222222222,8,0.3,16,3,27,8,12,1,1.04446684845826,0.00492366394179587,NA
"394",4,10,5.04804444444444,-0.495195555555556,4,0.3,16,3,36,4,8,0,1.25600517921899,0.0059208651962078,NA
"395",4,10,6.97144444444444,-0.302855555555556,6,0.3,16,3,30,6,10,1,1.2632049345289,0.00595480516822464,NA
"396",4,10,6.00531111111111,-0.399468888888889,5,0.3,16,3,34,5,9,0,1.25840564233041,0.00593218108783496,NA
"397",4,10,8.23275555555556,-0.176724444444444,8,0.3,16,3,34,8,10,1,0.67532007832203,0.00318348937901959,NA
"398",4,10,10.2928666666667,0.0292866666666701,9,0.3,16,3,35,9,14,1,1.38303388712989,0.00651968426800225,NA
"399",4,10,8.04386666666667,-0.195613333333333,7,0.3,16,3,33,7,11,1,1.27288846892984,0.00600045378716299,NA
"400",4,10,11.0652,0.10652,10,0.3,16,3,28,10,14,1,1.25425742849169,0.00591262622026719,NA
"401",5,10,7.91691111111111,-0.208308888888889,7,0.35,16,3,29,7,11,1,1.20513515143579,0.00568106158551017,NA
"402",5,10,6.35991111111111,-0.364008888888889,5,0.35,16,3,35,5,10,1,1.38378542417003,0.00652322704758489,NA
"403",5,10,8.65993333333333,-0.134006666666667,8,0.35,16,3,29,8,11,1,1.04015000747262,0.00490331415823418,NA
"404",5,10,6.89928888888889,-0.310071111111111,6,0.35,16,3,32,6,10,1,1.15983641054287,0.00546752127307952,NA
"405",5,10,10.4327777777778,0.0432777777777799,9,0.35,16,3,29,9,14,1,1.43799799579534,0.00677878756106366,NA
"406",5,10,9.20475555555556,-0.0795244444444441,8,0.35,16,3,31,8,13,1,1.3865008289909,0.00653602758866822,NA
"407",5,10,10.3147333333333,0.0314733333333299,10,0.35,16,3,30,10,13,1,0.754865722014456,0.00355847113947801,NA
"408",5,10,10.3562666666667,0.03562666666667,9,0.35,16,3,33,9,14,1,1.40505679588327,0.00662350125547537,NA
"409",5,10,8.85515555555556,-0.114484444444444,8,0.35,16,3,20,8,12,1,1.12211272010602,0.00528969009095099,NA
"410",5,10,10.5955333333333,0.05955333333333,10,0.35,16,3,22,10,13,1,0.984414899800271,0.00464057634099898,NA
"411",5,10,9.22311111111111,-0.0776888888888889,9,0.35,16,3,33,9,11,1,0.589091795781878,0.00277700535692484,NA
"412",5,10,10.7168444444444,0.07168444444444,10,0.35,16,3,30,10,13,1,1.03768019791268,0.00489167136431369,NA
"413",5,10,11.3308222222222,0.13308222222222,10,0.35,16,3,32,10,15,1,1.40112663186623,0.00660497428462452,NA
"414",5,10,10.8106444444444,0.0810644444444399,10,0.35,16,3,34,10,14,1,1.15484327916158,0.0054439834260191,NA
"415",5,10,8.33686666666667,-0.166313333333333,7,0.35,16,3,32,7,12,1,1.39703169372744,0.00658567056111468,NA
"416",5,10,10.0085555555556,0.000855555555559917,9,0.35,16,3,36,9,13,1,1.26386799129067,0.00595793084777504,NA
"417",5,10,6.07531111111111,-0.392468888888889,5,0.35,16,3,25,5,9,0,1.24737347686191,0.0058801749610753,NA
"418",5,10,10.6314444444444,0.06314444444444,10,0.35,16,3,30,10,13,1,1.00083862378909,0.00471799851836453,NA
"419",5,10,8.60508888888889,-0.139491111111111,8,0.35,16,3,31,8,11,1,0.961918914721367,0.00453452925034055,NA
"420",5,10,9.26986666666667,-0.0730133333333329,9,0.35,16,3,27,9,11,1,0.624911188605472,0.00294585959401516,NA
"421",5,10,5.24855555555556,-0.475144444444444,4,0.35,16,3,27,4,9,0,1.36064329117008,0.00641413398641565,NA
"422",5,10,9.66002222222222,-0.0339977777777779,9,0.35,16,3,26,9,12,1,1.01154121345603,0.00476845100989618,NA
"423",5,10,8.86471111111111,-0.113528888888889,8,0.35,16,3,35,8,12,1,1.17913105100022,0.00555847708046585,NA
"424",5,10,8.15,-0.185,7,0.35,16,3,29,7,11,1,1.31054880394239,0.00617798630895723,NA
"425",5,10,6.91004444444444,-0.308995555555556,6,0.35,16,3,28,6,10,1,1.207341593795,0.00569146285454012,NA
